nl,sql,db_sql,db_result,table_id,schema_change_type
请列出让奥迪意大利运动车队（Audi Sport Italia）获胜次数最多的三个赛车系列赛，并按胜场数从多到少排名。,"
SELECT `Series`, SUM(`Wins`) AS `Total Wins` FROM table_1_10420426_1 WHERE `Team` LIKE 'Audi Sport Italia' GROUP BY `Series` ORDER BY SUM(`Wins`) DESC LIMIT 3;
","
SELECT `Series`, SUM(`Wins`) AS `Total Wins` FROM table_1_10420426_1 WHERE `Team` LIKE 'Audi Sport Italia' GROUP BY `Series` ORDER BY SUM(`Wins`) DESC LIMIT 3;
","[('Italian GT Championship – GT3', 5.0), ('International Superstars Series', 1.0), ('Campionato Italiano Superstars', 1.0)]",m_1765011306281_37026469_表-10420426-1,zh
为彭斯克车队（Penske Racing）赢得最多比赛的车手是谁？,"
SELECT `Winning driver` FROM table_1_10527215_3 WHERE `Winning team` LIKE 'Penske Racing' GROUP BY `Winning driver` ORDER BY COUNT(*) DESC LIMIT 1;
","
SELECT `Winning driver` FROM table_1_10527215_3 WHERE `Winning team` LIKE 'Penske Racing' GROUP BY `Winning driver` ORDER BY COUNT(*) DESC LIMIT 1;
","[('Bobby Unser',)]",m_1765011309718_73699606_表-10527215-3,zh
为彭斯克车队（Penske Racing）赢得最多比赛的车手是谁？,"
SELECT `Winning driver` FROM `table_m_1765006804159_4b97a83b_10527215_3` WHERE `Winning team` LIKE 'Penske Racing' GROUP BY `Winning driver` ORDER BY COUNT(*) DESC LIMIT 1;
","
SELECT `Winning driver` FROM `table_m_1765006804159_4b97a83b_10527215_3` WHERE `Winning team` LIKE 'Penske Racing' GROUP BY `Winning driver` ORDER BY COUNT(*) DESC LIMIT 1;
","[('Bobby Unser',)]",m_1765011313953_e1bbc7e8_m-1765006804159-4b97a83b-10527215-3,zh
确认一下，我们讨论的是 'table_1_10942714_1' 这张表，只包含 '英文标题' 和 '香港观众人数' 这两列，并按照 '首播' 日期排序，对吗？所有的标题和观看数据都不能有任何遗漏！,"
SELECT `English title`, `HK viewers` FROM table_1_10942714_1 ORDER BY `Premiere` ASC;
","
SELECT `English title`, `HK viewers` FROM table_1_10942714_1 ORDER BY `Premiere` ASC;
","[('Forensic Heroes', '2.11 million'), ('Men in Pain', '2.03 million'), ('Love Guaranteed', '2.07 million'), ('La Femme Desperado', '2.14 million'), ('Bar Bender', '2.06 million'), ('The Saviour of the Soul', '2.07 million'), (""Maiden's Vow"", '2.05 million'), ('To Grow with Love', '2.04 million'), ('The Dance of Passion', '2.05 million')]",m_1765011316797_504e8123_表-10942714-1,zh
确认一下，我们讨论的是 'table_1_10942714_1' 这张表，只包含 '英文标题' 和 '香港观众人数' 这两列，并按照 '首播' 日期排序，对吗？所有的标题和观看数据都不能有任何遗漏！,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,"[('Forensic Heroes, 2.11 million',), ('Men in Pain, 2.03 million',), ('Love Guaranteed, 2.07 million',), ('La Femme Desperado, 2.14 million',), ('Bar Bender, 2.06 million',), ('The Saviour of the Soul, 2.07 million',), (""Maiden's Vow, 2.05 million"",), ('To Grow with Love, 2.04 million',), ('The Dance of Passion, 2.05 million',)]",m_1765011320364_a81d2d30_m-1765007002624-6d3622dd-10942714-1,zh
当伦敦剧组的演员是Tony Sheldon时，对应的角色名称和澳大利亚/新西兰的表演者是谁？另外，当巴西一栏不为空时，角色名称及其在多伦多/百老汇（消歧义）的对应演员又分别是谁？请按角色名称的字母逆序排序，并给出前5条结果。,"
SELECT `Character`, `Australia & New Zealand (Sydney - first run, Melbourne, Auckland)` FROM `table_1_10402018_1` WHERE `London` LIKE 'Tony Sheldon' UNION ALL SELECT `Character`, `Toronto / Broadway` FROM `table_1_10402018_1` WHERE `Brazil` IS NOT NULL ORDER BY `Character` DESC LIMIT 5;
","
SELECT `Character`, `Australia & New Zealand (Sydney - first run, Melbourne, Auckland)` FROM `table_1_10402018_1` WHERE `London` LIKE 'Tony Sheldon' UNION ALL SELECT `Character`, `Toronto / Broadway` FROM `table_1_10402018_1` WHERE `Brazil` IS NOT NULL ORDER BY `Character` DESC LIMIT 5;
","[('Tick (Mitzi)', 'Will Swenson'), ('Shirley', 'Keala Settle'), ('Miss Understanding', 'Nathan Lee Graham'), ('Marion', 'Jessica Phillips'), ('Jimmy', 'James Brown III')]",m_1765011329415_9763bbf5_表-10402018-1,zh
当伦敦剧组的演员是Tony Sheldon时，对应的角色名称和澳大利亚/新西兰的表演者是谁？另外，当巴西一栏不为空时，角色名称及其在多伦多/百老汇（消歧义）的对应演员又分别是谁？请按角色名称的字母逆序排序，并给出前5条结果。,"
SELECT `character`, `australia_new_zealand` FROM `table_m_1765006734381_ce76c3b6_10402018_1` WHERE `London` LIKE 'Tony Sheldon' UNION ALL SELECT `character`, `Toronto / Broadway` FROM `table_m_1765006734381_ce76c3b6_10402018_1` WHERE `Brazil` IS NOT NULL ORDER BY `character` DESC LIMIT 5;
","
SELECT `character`, `australia_new_zealand` FROM `table_m_1765006734381_ce76c3b6_10402018_1` WHERE `London` LIKE 'Tony Sheldon' UNION ALL SELECT `character`, `Toronto / Broadway` FROM `table_m_1765006734381_ce76c3b6_10402018_1` WHERE `Brazil` IS NOT NULL ORDER BY `character` DESC LIMIT 5;
","[('Tick (Mitzi)', 'Will Swenson'), ('Shirley', 'Keala Settle'), ('Miss Understanding', 'Nathan Lee Graham'), ('Marion', 'Jessica Phillips'), ('Jimmy', 'James Brown III')]",m_1765011334409_da9f9317_м-1765006734381-ce76c3b6-10402018-1,ru
请列出让奥迪意大利运动车队（Audi Sport Italia）获胜次数最多的三个赛车系列赛，并按胜场数从多到少排名。,"
SELECT `Series`, SUM(`Wins`) AS `Total Wins` FROM table_1_10420426_1 WHERE `Team` LIKE 'Audi Sport Italia' GROUP BY `Series` ORDER BY SUM(`Wins`) DESC LIMIT 3;
","
SELECT `Series`, SUM(`Wins`) AS `Total Wins` FROM table_1_10420426_1 WHERE `Team` LIKE 'Audi Sport Italia' GROUP BY `Series` ORDER BY SUM(`Wins`) DESC LIMIT 3;
","[('Italian GT Championship – GT3', 5.0), ('International Superstars Series', 1.0), ('Campionato Italiano Superstars', 1.0)]",m_1765011337492_37de72ee_表-10420426-1,zh
为彭斯克车队（Penske Racing）赢得最多比赛的车手是谁？,"
SELECT `Winning driver` FROM table_1_10527215_3 WHERE `Winning team` LIKE 'Penske Racing' GROUP BY `Winning driver` ORDER BY COUNT(*) DESC LIMIT 1;
","
SELECT `Winning driver` FROM table_1_10527215_3 WHERE `Winning team` LIKE 'Penske Racing' GROUP BY `Winning driver` ORDER BY COUNT(*) DESC LIMIT 1;
","[('Bobby Unser',)]",m_1765011340844_88f096e7_表-10527215-3,zh
确认一下，我们讨论的是 'table_1_10942714_1' 这张表，只包含 '英文标题' 和 '香港观众人数' 这两列，并按照 '首播' 日期排序，对吗？所有的标题和观看数据都不能有任何遗漏！,"
SELECT `English title`, `HK viewers` FROM table_1_10942714_1 ORDER BY `Premiere` ASC;
","
SELECT `English title`, `HK viewers` FROM table_1_10942714_1 ORDER BY `Premiere` ASC;
","[('Forensic Heroes', '2.11 million'), ('Men in Pain', '2.03 million'), ('Love Guaranteed', '2.07 million'), ('La Femme Desperado', '2.14 million'), ('Bar Bender', '2.06 million'), ('The Saviour of the Soul', '2.07 million'), (""Maiden's Vow"", '2.05 million'), ('To Grow with Love', '2.04 million'), ('The Dance of Passion', '2.05 million')]",m_1765011344592_2fdaadb6_таблица-10942714-1,ru
确认一下，我们讨论的是 'table_1_10942714_1' 这张表，只包含 '英文标题' 和 '香港观众人数' 这两列，并按照 '首播' 日期排序，对吗？所有的标题和观看数据都不能有任何遗漏！,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,"[('Forensic Heroes, 2.11 million',), ('Men in Pain, 2.03 million',), ('Love Guaranteed, 2.07 million',), ('La Femme Desperado, 2.14 million',), ('Bar Bender, 2.06 million',), ('The Saviour of the Soul, 2.07 million',), (""Maiden's Vow, 2.05 million"",), ('To Grow with Love, 2.04 million',), ('The Dance of Passion, 2.05 million',)]",m_1765011347841_551954c3_表-1765007002624-6d3622dd-10942714-1,zh
为彭斯克车队（Penske Racing）赢得最多比赛的车手是谁？,"
SELECT `Winning driver` FROM table_1_10527215_3 WHERE `Winning team` LIKE 'Penske Racing' GROUP BY `Winning driver` ORDER BY COUNT(*) DESC LIMIT 1;
","
SELECT `Winning driver` FROM table_1_10527215_3 WHERE `Winning team` LIKE 'Penske Racing' GROUP BY `Winning driver` ORDER BY COUNT(*) DESC LIMIT 1;
","[('Bobby Unser',)]",m_1765011350980_be018998_表-10527215-3,zh
