nl,sql,db_sql,db_result,table_id,schema_change_type
"ठीक है, तो क्या मुझे CSI के उन एपिसोड की सूची मिल सकती है जिनकी व्यूअरशिप सीज़न के औसत से ज़्यादा थी? साथ में उनके शीर्षक, निर्देशक और लेखक भी बताएँ। और कृपया उन्हें व्यूअरशिप के अनुसार, सबसे ज़्यादा से सबसे कम के क्रम में क्रमबद्ध करें।","
SELECT `Title`, `U.S. viewers (millions)`, `Directed by`, `Written by`
FROM table_1_10718192_2
WHERE `U.S. viewers (millions)` > (SELECT AVG(REPLACE(`U.S. viewers (millions)`, ',', '')) FROM table_1_10718192_2)
ORDER BY `U.S. viewers (millions)` DESC;
","
SELECT col2, col6, col3, col4
FROM table_1_10718192_2
WHERE col6 > (SELECT AVG(REPLACE(col6, ',', '')) FROM table_1_10718192_2)
ORDER BY col6 DESC;
","[('""a little murder""', '30.81', 'tucker gates', 'ann donahue & naren shankar'), ('""revenge is best served cold""', '30.47', 'danny cannon', 'carol mendelsohn & anthony e. zuiker'), ('""fight night""', '29.94', 'richard j. lewis', 'andrew lipsitz & naren shankar'), ('""let the seller beware""', '29.90', 'richard j. lewis', 'andrew lipsitz & anthony e. zuiker'), ('""blood lust""', '29.74', 'charlie correll', 'josh berman & carol mendelsohn'), ('""abra-cadaver""', '28.95', 'danny cannon', 'danny cannon & anthony e. zuiker'), ('""crash and burn""', '28.60', 'richard j. lewis', 'josh berman'), ('""the accused is entitled""', '28.46', 'kenneth fink', 'elizabeth devine & ann donahue'), ('""lucky strike""', '27.95', 'kenneth fink', 'eli talbert & anthony e. zuiker'), ('""got murder?""', '27.87', 'kenneth fink', 'sarah goldfinger'), ('""the execution of catherine willows""', '27.86', 'kenneth fink', 'elizabeth devine & carol mendelsohn')]",table_1_10718192_2,
"ठीक है, तो क्या मुझे CSI के उन एपिसोड की सूची मिल सकती है जिनकी व्यूअरशिप सीज़न के औसत से ज़्यादा थी? साथ में उनके शीर्षक, निर्देशक और लेखक भी बताएँ। और कृपया उन्हें व्यूअरशिप के अनुसार, सबसे ज़्यादा से सबसे कम के क्रम में क्रमबद्ध करें।","
SELECT `Title`, `u_s_viewers_millions`, `Directed by`, `Written by`
FROM `table_m_1765006917365_3783eaea_10718192_2`
WHERE `u_s_viewers_millions` > (SELECT AVG(REPLACE(`u_s_viewers_millions`, ',', '')) FROM `table_m_1765006917365_3783eaea_10718192_2`)
ORDER BY `u_s_viewers_millions` DESC;
","
SELECT col2, col6, col3, col4
FROM `table_m_1765006917365_3783eaea_10718192_2`
WHERE col6 > (SELECT AVG(REPLACE(col6, ',', '')) FROM `table_m_1765006917365_3783eaea_10718192_2`)
ORDER BY col6 DESC;
","[('""A Little Murder""', '30.81', 'Tucker Gates', 'Ann Donahue & Naren Shankar'), ('""Revenge Is Best Served Cold""', '30.47', 'Danny Cannon', 'Carol Mendelsohn & Anthony E. Zuiker'), ('""Fight Night""', '29.94', 'Richard J. Lewis', 'Andrew Lipsitz & Naren Shankar'), ('""Let the Seller Beware""', '29.90', 'Richard J. Lewis', 'Andrew Lipsitz & Anthony E. Zuiker'), ('""Blood Lust""', '29.74', 'Charlie Correll', 'Josh Berman & Carol Mendelsohn'), ('""Abra-Cadaver""', '28.95', 'Danny Cannon', 'Danny Cannon & Anthony E. Zuiker'), ('""Crash and Burn""', '28.60', 'Richard J. Lewis', 'Josh Berman'), ('""The Accused Is Entitled""', '28.46', 'Kenneth Fink', 'Elizabeth Devine & Ann Donahue'), ('""Lucky Strike""', '27.95', 'Kenneth Fink', 'Eli Talbert & Anthony E. Zuiker'), ('""Got Murder?""', '27.87', 'Kenneth Fink', 'Sarah Goldfinger'), ('""The Execution of Catherine Willows""', '27.86', 'Kenneth Fink', 'Elizabeth Devine & Carol Mendelsohn')]",m_1765006917365_3783eaea_10718192-2,
"जब वह GP2 में जीत रहा था, तो उसने हर टीम के लिए कितनी रेसें दौड़ीं, क्या आप यह संख्या बता सकते हैं और इसे जीत की संख्या के साथ दिखा सकते हैं?","
SELECT `Team Name`, `Wins`, `Races`, `Series`
FROM table_1_10748727_1
WHERE `Series` LIKE 'GP2 Series'
AND `Wins` > 0
ORDER BY `Wins` DESC
LIMIT 5;
","
SELECT col2, col4, col3, col1
FROM table_1_10748727_1
WHERE col1 LIKE 'GP2 Series'
AND col4 > 0
ORDER BY col4 DESC
LIMIT 5;
","[('super nova racing', 1.0, 20.0, 'gp2 series'), ('isport international', 1.0, 24.0, 'gp2 series')]",table_1_10748727_1,
"जब वह GP2 में जीत रहा था, तो उसने हर टीम के लिए कितनी रेसें दौड़ीं, क्या आप यह संख्या बता सकते हैं और इसे जीत की संख्या के साथ दिखा सकते हैं?","SELECT ""Team Name"", ""Wins"", ""Races"", ""Series""
FROM `table_m_1765006946282_b4341f17_10748727_1`
WHERE ""Series"" = 'GP2 Series'
  AND ""Wins"" > 0
ORDER BY ""Wins"" DESC
LIMIT 5;","SELECT ""Team Name"", ""Wins"", ""Races"", ""Series""
FROM `table_m_1765006946282_b4341f17_10748727_1`
WHERE ""Series"" = 'GP2 Series'
  AND ""Wins"" > 0
ORDER BY ""Wins"" DESC
LIMIT 5;",[],m_1765006946282_b4341f17_10748727-1,
"बस पुष्टि करने के लिए, हम 'table_1_10942714_1' की बात कर रहे हैं जिसमें केवल 'अंग्रेज़ी title' और 'HK viewers' कॉलम हैं, जो उनकी 'Premiere' तारीख के क्रम में सूचीबद्ध हैं, है ना? सभी शीर्षक, सभी व्यूज़, कुछ भी छूटना नहीं चाहिए!","
SELECT `English title`, `HK viewers` FROM table_1_10942714_1 ORDER BY `Premiere` ASC;
","
SELECT col1, col7 FROM table_1_10942714_1 ORDER BY col5 ASC;
","[('forensic heroes', '2.11 million'), ('men in pain', '2.03 million'), ('love guaranteed', '2.07 million'), ('la femme desperado', '2.14 million'), ('bar bender', '2.06 million'), ('the saviour of the soul', '2.07 million'), (""maiden's vow"", '2.05 million'), ('to grow with love', '2.04 million'), ('the dance of passion', '2.05 million')]",table_1_10942714_1,
"बस पुष्टि करने के लिए, हम 'table_1_10942714_1' की बात कर रहे हैं जिसमें केवल 'अंग्रेज़ी title' और 'HK viewers' कॉलम हैं, जो उनकी 'Premiere' तारीख के क्रम में सूचीबद्ध हैं, है ना? सभी शीर्षक, सभी व्यूज़, कुछ भी छूटना नहीं चाहिए!",SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,SELECT col6 FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY col4 ASC;,"[('Forensic Heroes, 2.11 million',), ('Men in Pain, 2.03 million',), ('Love Guaranteed, 2.07 million',), ('La Femme Desperado, 2.14 million',), ('Bar Bender, 2.06 million',), ('The Saviour of the Soul, 2.07 million',), (""Maiden's Vow, 2.05 million"",), ('To Grow with Love, 2.04 million',), ('The Dance of Passion, 2.05 million',)]",m_1765007002624_6d3622dd_10942714-1,
"मुझे उन इंजन मॉडलों में दिलचस्पी है जो 80/87 ऑक्टेन ईंधन का उपयोग करते हैं। क्या आप कोई ऐसा संपीड़न अनुपात (compression ratio) ढूंढ सकते हैं जो इन मॉडलों में से तीन या ज़्यादा द्वारा उपयोग किया जाता हो, और मेरे लिए उन इंजनों के नाम सूचीबद्ध कर सकते हैं?","
SELECT
  GROUP_CONCAT(`Engine`) AS `Grouped_Engines`,
  `Compression ratio`
FROM
  `table_1_1123802_1`
WHERE
  `Octane rating` = `80/87`
GROUP BY
  `Compression ratio`
HAVING
  COUNT(`Engine`) > 2
ORDER BY
  `Supercharger gear ratio` DESC;
","
SELECT
  GROUP_CONCAT(col0),
  col4
FROM
  `table_1_1123802_1`
WHERE
  col6 = '80/87'
GROUP BY
  col4
HAVING
  COUNT(col0) > 2
ORDER BY
  col5 DESC;
","[('wasp jr. sb,wasp jr. t1b2,wasp jr. b4', '6.0:1')]",table_1_1123802_1,
"मुझे उन इंजन मॉडलों में दिलचस्पी है जो 80/87 ऑक्टेन ईंधन का उपयोग करते हैं। क्या आप कोई ऐसा संपीड़न अनुपात (compression ratio) ढूंढ सकते हैं जो इन मॉडलों में से तीन या ज़्यादा द्वारा उपयोग किया जाता हो, और मेरे लिए उन इंजनों के नाम सूचीबद्ध कर सकते हैं?",unanswerable,unanswerable,,m_1765007228202_8e81fac1_1123802-1,
"आध्यात्मिक प्रवाह (metaphysical flux) में चार सबसे महत्वपूर्ण गड़बड़ियों को इंगित करें। प्रत्येक घटना के लिए, उसकी कुंजी (key), तारीख, पिछले सप्ताह की ऊर्जा आधार-रेखा (energy baseline), वर्तमान रीडिंग, और अंतिम प्रवाह परिमाण (final flux magnitude) सूचीबद्ध करें।","
WITH MetaphysicalFlux AS (SELECT `Episode`, `Air Date`, CAST(`Viewers (m)` AS REAL) AS `Viewers`, LAG(CAST(`Viewers (m)` AS REAL), 1, 0) OVER (ORDER BY `No.`) AS `PreviousViewers` FROM `table_1_11274401_3`) SELECT `Episode` AS `Event_Key`, `Air Date` AS `Event_Date`, `PreviousViewers`, `Viewers` AS `CurrentViewers`, (`Viewers` - `PreviousViewers`) AS `Flux_Magnitude` FROM MetaphysicalFlux WHERE `PreviousViewers` > 0 ORDER BY ABS(`Flux_Magnitude`) DESC LIMIT 4;
","
WITH MetaphysicalFlux AS (SELECT col1, col2, CAST(col7 AS REAL) AS `Viewers`, LAG(CAST(col7 AS REAL), 1, 0) OVER (ORDER BY col0) AS `PreviousViewers` FROM `table_1_11274401_3`) SELECT col1 AS `Event_Key`, col2 AS `Event_Date`, `PreviousViewers`, `Viewers` AS `CurrentViewers`, (`Viewers` - `PreviousViewers`) AS `Flux_Magnitude` FROM MetaphysicalFlux WHERE `PreviousViewers` > 0 ORDER BY ABS(`Flux_Magnitude`) DESC LIMIT 4;
","[('"" no reaper left behind ""', 'april 28, 2009', 2.45, 1.82, -0.6300000000000001), ('"" the favorite ""', 'march 24, 2009', 1.88, 2.47, 0.5900000000000003), ('"" the home stretch ""', 'april 21, 2009', 2.05, 2.45, 0.40000000000000036), ('"" my brother\'s reaper ""', 'may 5, 2009', 1.82, 2.22, 0.40000000000000013)]",table_1_11274401_3,
"आध्यात्मिक प्रवाह (metaphysical flux) में चार सबसे महत्वपूर्ण गड़बड़ियों को इंगित करें। प्रत्येक घटना के लिए, उसकी कुंजी (key), तारीख, पिछले सप्ताह की ऊर्जा आधार-रेखा (energy baseline), वर्तमान रीडिंग, और अंतिम प्रवाह परिमाण (final flux magnitude) सूचीबद्ध करें।","
WITH MetaphysicalFlux AS (SELECT `Episode`, `Air Date`, CAST(`Viewers (m)` AS REAL) AS `Viewers`, LAG(CAST(`Viewers (m)` AS REAL), 1, 0) OVER (ORDER BY `No.`) AS `PreviousViewers` FROM `table_m_1765007277037_2a4b711c_11274401_3`) SELECT `Episode` AS `Event_Key`, `Air Date` AS `Event_Date`, `PreviousViewers`, `Viewers` AS `CurrentViewers`, (`Viewers` - `PreviousViewers`) AS `Flux_Magnitude` FROM MetaphysicalFlux WHERE `PreviousViewers` > 0 ORDER BY ABS(`Flux_Magnitude`) DESC LIMIT 4;
","
WITH MetaphysicalFlux AS (SELECT col1, col2, CAST(col7 AS REAL) AS `Viewers`, LAG(CAST(col7 AS REAL), 1, 0) OVER (ORDER BY col0) AS `PreviousViewers` FROM `table_m_1765007277037_2a4b711c_11274401_3`) SELECT col1 AS `Event_Key`, col2 AS `Event_Date`, `PreviousViewers`, `Viewers` AS `CurrentViewers`, (`Viewers` - `PreviousViewers`) AS `Flux_Magnitude` FROM MetaphysicalFlux WHERE `PreviousViewers` > 0 ORDER BY ABS(`Flux_Magnitude`) DESC LIMIT 4;
","[('"" No Reaper Left Behind ""', 'April 28, 2009', 2.45, 1.82, -0.6300000000000001), ('"" The Favorite ""', 'March 24, 2009', 1.88, 2.47, 0.5900000000000003), ('"" The Home Stretch ""', 'April 21, 2009', 2.05, 2.45, 0.40000000000000036), ('"" My Brother\'s Reaper ""', 'May 5, 2009', 1.82, 2.22, 0.40000000000000013)]",m_1765007277037_2a4b711c_11274401-3,
"मुझे जीत का पूरा चक्र चार्ट करना है। मुझे हर साल के ओपन 1st VIII चैंपियन दिखाएँ, और फिर बताएँ कि उनकी अंतिम सफलता से ठीक तीन साल पहले उनका 'फाउंडेशनल ची लेवल' क्या था - यानी, उस समय तक उन्होंने U15 रेस में कुल कितनी जीतें हासिल की थीं।","
WITH `U15_Energy_Focus` AS (
  SELECT `Crew` AS `year`, `school`, COUNT(*) AS `wins`
  FROM (
    SELECT `Crew`, `U15 1st IV` AS `school` FROM `table_1_11318462_5`
    UNION ALL
    SELECT `Crew`, `U15 2nd IV` AS `school` FROM `table_1_11318462_5`
    UNION ALL
    SELECT `Crew`, `U15 3rd IV` AS `school` FROM `table_1_11318462_5`
    UNION ALL
    SELECT `Crew`, `U15 4th IV` AS `school` FROM `table_1_11318462_5`
    UNION ALL
    SELECT `Crew`, `U15 5th IV` AS `school` FROM `table_1_11318462_5`
    UNION ALL
    SELECT `Crew`, `U15 6th IV` AS `school` FROM `table_1_11318462_5`
  )
  GROUP BY `year`, `school`
)
SELECT
  T1.`Crew` AS `Manifestation_Year`,
  T1.`Open 1st VIII` AS `Champion_School`,
  COALESCE(T2.`wins`, 0) AS `Foundational_Chi_Level_3_Years_Prior`
FROM `table_1_11318462_5` AS T1
LEFT JOIN `U15_Energy_Focus` AS T2
  ON T1.`Crew` = T2.`year` + 3 AND T1.`Open 1st VIII` = T2.`school`
ORDER BY
  T1.`Crew`;
","
WITH `U15_Energy_Focus` AS (
  SELECT col0 AS `year`, `school`, COUNT(*) AS `wins`
  FROM (
    SELECT col0, col7 AS `school` FROM `table_1_11318462_5`
    UNION ALL
    SELECT col0, col8 AS `school` FROM `table_1_11318462_5`
    UNION ALL
    SELECT col0, col9 AS `school` FROM `table_1_11318462_5`
    UNION ALL
    SELECT col0, col10 AS `school` FROM `table_1_11318462_5`
    UNION ALL
    SELECT col0, col11 AS `school` FROM `table_1_11318462_5`
    UNION ALL
    SELECT col0, col12 AS `school` FROM `table_1_11318462_5`
  )
  GROUP BY `year`, `school`
)
SELECT
  T1.col0 AS `Manifestation_Year`,
  T1.col1 AS `Champion_School`,
  COALESCE(T2.`wins`, 0) AS `Foundational_Chi_Level_3_Years_Prior`
FROM `table_1_11318462_5` AS T1
LEFT JOIN `U15_Energy_Focus` AS T2
  ON T1.col0 = T2.`year` + 3 AND T1.col1 = T2.`school`
ORDER BY
  T1.col0;
","[(1994.0, 'gt', 0), (1995.0, 'bgs', 0), (1996.0, 'gt', 0), (1997.0, 'bgs', 3), (1998.0, 'acgs', 0), (1999.0, 'bgs', 4), (2000.0, 'tss', 1), (2001.0, 'bgs', 1)]",table_1_11318462_5,
"मुझे जीत का पूरा चक्र चार्ट करना है। मुझे हर साल के ओपन 1st VIII चैंपियन दिखाएँ, और फिर बताएँ कि उनकी अंतिम सफलता से ठीक तीन साल पहले उनका 'फाउंडेशनल ची लेवल' क्या था - यानी, उस समय तक उन्होंने U15 रेस में कुल कितनी जीतें हासिल की थीं।",unanswerable,unanswerable,,m_1765007326204_a31698c5_11318462-5,
"ग्रुप C जीतने वाली प्रत्येक टीम के लिए, क्या आप बता सकते हैं कि क्या उन्होंने कभी ग्रुप D भी जीता है? कृपया टीमों को वर्णानुक्रम में सूचीबद्ध करें।","
SELECT DISTINCT
  T1.`Group C Winner` AS `Team`,
  CASE
    WHEN EXISTS (
      SELECT
        1
      FROM
        `table_1_1137142_1`
      WHERE
        `Group D Winner` = T1.`Group C Winner`
    )
    THEN `Also Won Group D`
    ELSE `Never Won Group D`
  END AS `Status`
FROM
  `table_1_1137142_1` AS T1
ORDER BY
  `Team` ASC;
","
SELECT DISTINCT T1.col3 AS `Team`, CASE WHEN EXISTS ( SELECT 1 FROM `table_1_1137142_1` WHERE col4 = T1.col3 ) THEN 'Also Won Group D' ELSE 'Never Won Group D' END AS `Status` FROM `table_1_1137142_1` AS T1 ORDER BY `Team` ASC;
","[('brindisi', 'Never Won Group D'), ('casertana', 'Never Won Group D'), ('fano', 'Never Won Group D'), ('fidelis andria', 'Never Won Group D'), ('francavilla', 'Never Won Group D'), ('giulianova', 'Never Won Group D'), ('jesi', 'Never Won Group D'), ('perugia', 'Never Won Group D'), ('siena', 'Never Won Group D'), ('teramo', 'Never Won Group D'), ('vis pesaro', 'Never Won Group D')]",table_1_1137142_1,
MLS रूकी ऑफ द ईयर पुरस्कार विजेताओं ने किन-किन विभिन्न कॉलेजों में पढ़ाई की है?,"
SELECT DISTINCT `College`
FROM `table_1_1004033_1`;
","
SELECT DISTINCT `College`
FROM `table_1_1004033_1`;
","[('Florida International',), ('UNLV',), ('Virginia',), ('Duke',), ('UCLA',), ('Concordia College',), ('Connecticut',), ('Furman',), ('Wake Forest',), ('Maryland',), ('Cal State Northridge',), ('none',), ('James Madison',)]",m_1765012179322_80af99e7_taalika-1004033-1,hi_typed
MLS रूकी ऑफ द ईयर पुरस्कार विजेताओं ने किन-किन विभिन्न कॉलेजों में पढ़ाई की है?,"
SELECT DISTINCT `College`
FROM `table_m_1765006502800_8307be4b_1004033_1`;
","
SELECT DISTINCT `College`
FROM `table_m_1765006502800_8307be4b_1004033_1`;
","[('Florida International',), ('UNLV',), ('Virginia',), ('Duke',), ('UCLA',), ('Concordia College',), ('Connecticut',), ('Furman',), ('Wake Forest',), ('Maryland',), ('Cal State Northridge',), ('none',), ('James Madison',)]",m_1765012182582_bb4bd486_तालिका-1765006502800-8307be4b-1004033-1,hi
"मैं हमारे छोटे गेलटैक्ट (Gaeltacht) क्षेत्रों में भाषा की मुख्य जीवंतता का आकलन कर रहा हूँ। प्रत्येक काउंटी के लिए, क्या आप 400 से कम निवासियों वाले सभी समुदायों के डेटा को एकत्र कर सकते हैं और उनके औसत वक्ता प्रतिशत की गणना कर सकते हैं? मुझे उन काउंटियों की एक रैंक की गई सूची दें जो 50% की सीमा से ऊपर आती हैं, साथ ही यह भी बताएँ कि उनमें से प्रत्येक में ऐसे कितने सूक्ष्म-समुदाय हैं।","
SELECT `County`, COUNT(*) AS `Number of Communities`, AVG(CAST(REPLACE(`Irish speakers`, '%', '') AS REAL)) AS `Average Speaker Percentage` FROM `table_1_101196_1` WHERE `Population` < 400 GROUP BY `County` HAVING `Average Speaker Percentage` > 50 ORDER BY `Average Speaker Percentage` DESC;
","
SELECT `County`, COUNT(*) AS `Number of Communities`, AVG(CAST(REPLACE(`Irish speakers`, '%', '') AS REAL)) AS `Average Speaker Percentage` FROM `table_1_101196_1` WHERE `Population` < 400 GROUP BY `County` HAVING `Average Speaker Percentage` > 50 ORDER BY `Average Speaker Percentage` DESC;
","[('County Galway', 3, 75.66666666666667), ('County Donegal', 4, 54.25), ('County Mayo', 2, 54.0), ('County Kerry', 6, 53.333333333333336)]",m_1765012188029_9d2e626b_तालिका-101196-1,hi
"मैं हमारे छोटे गेलटैक्ट (Gaeltacht) क्षेत्रों में भाषा की मुख्य जीवंतता का आकलन कर रहा हूँ। प्रत्येक काउंटी के लिए, क्या आप 400 से कम निवासियों वाले सभी समुदायों के डेटा को एकत्र कर सकते हैं और उनके औसत वक्ता प्रतिशत की गणना कर सकते हैं? मुझे उन काउंटियों की एक रैंक की गई सूची दें जो 50% की सीमा से ऊपर आती हैं, साथ ही यह भी बताएँ कि उनमें से प्रत्येक में ऐसे कितने सूक्ष्म-समुदाय हैं।","
SELECT `county`, COUNT(*) AS `Number of Communities`, AVG(CAST(REPLACE(`Irish speakers`, '%', '') AS REAL)) AS `Average Speaker Percentage` FROM `table_m_1765006544804_948715e0_101196_1` WHERE `Population` < 400 GROUP BY `county` HAVING `Average Speaker Percentage` > 50 ORDER BY `Average Speaker Percentage` DESC;
","
SELECT `county`, COUNT(*) AS `Number of Communities`, AVG(CAST(REPLACE(`Irish speakers`, '%', '') AS REAL)) AS `Average Speaker Percentage` FROM `table_m_1765006544804_948715e0_101196_1` WHERE `Population` < 400 GROUP BY `county` HAVING `Average Speaker Percentage` > 50 ORDER BY `Average Speaker Percentage` DESC;
","[('County Galway', 3, 75.66666666666667), ('County Donegal', 4, 54.25), ('County Mayo', 2, 54.0), ('County Kerry', 6, 53.333333333333336)]",m_1765012191169_7239c9cb_तालिका-1765006544804-948715e0-101196-1,hi
"IROC XX सीज़न में विभिन्न विधाओं के प्रदर्शन का मूल्यांकन करने के लिए, क्या आप एक सारांश तालिका बना सकते हैं? मैं प्रत्येक श्रृंखला को उसके ड्राइवरों द्वारा अर्जित कुल पुरस्कार राशि के अनुसार रैंक किया हुआ देखना चाहूँगा, और कृपया प्रत्येक के लिए ड्राइवर संख्या और औसत अंक शामिल करें।","
SELECT `Series`, COUNT(`Driver`) AS `NumberOfDrivers`, AVG(`Score`) AS `AveragePoints`, SUM(CAST(REPLACE(REPLACE(`Prize`, '$', ''), ',', '') AS REAL)) AS `TotalWinnings` FROM `table_m_1765006600371_468fd710_10160447_1` GROUP BY `Series` ORDER BY `TotalWinnings` DESC;
","
SELECT `Series`, COUNT(`Driver`) AS `NumberOfDrivers`, AVG(`Score`) AS `AveragePoints`, SUM(CAST(REPLACE(REPLACE(`Prize`, '$', ''), ',', '') AS REAL)) AS `TotalWinnings` FROM `table_m_1765006600371_468fd710_10160447_1` GROUP BY `Series` ORDER BY `TotalWinnings` DESC;
","[('NASCAR Winston Cup', 6, 40.666666666666664, 435000.0), ('Indy Car', 3, 47.333333333333336, 185000.0), ('NASCAR Busch Series', 1, 50.0, 60000.0), ('SCCA Trans-Am Series', 1, 36.0, 40000.0)]",m_1765012198858_b0bd75a5_तालिका-1765006600371-468fd710-10160447-1,hi
"मुझे असेंबली प्रकारों के ऐसे जोड़े दिखाएँ जो एक ही चिपकने वाले (adhesive) का उपयोग करते हैं लेकिन जिनकी प्रक्रिया का समय या तापमान अलग-अलग है, और मुझे बताएँ कि वे कौन सा चिपकने वाला साझा करते हैं।","
SELECT `t1`.`Assembly Type`, `t2`.`Assembly Type`, `t1`.`Adhesive Type` FROM `table_1_10262329_1` AS `t1` JOIN `table_1_10262329_1` AS `t2` ON `t1`.`Adhesive Type` = `t2`.`Adhesive Type` WHERE `t1`.`Assembly Type` < `t2`.`Assembly Type` AND (`t1`.`Time(Sec)` <> `t2`.`Time(Sec)` OR `t1`.`Temp (°C)` <> `t2`.`Temp (°C)`);
","
SELECT `t1`.`Assembly Type`, `t2`.`Assembly Type`, `t1`.`Adhesive Type` FROM `table_1_10262329_1` AS `t1` JOIN `table_1_10262329_1` AS `t2` ON `t1`.`Adhesive Type` = `t2`.`Adhesive Type` WHERE `t1`.`Assembly Type` < `t2`.`Assembly Type` AND (`t1`.`Time(Sec)` <> `t2`.`Time(Sec)` OR `t1`.`Temp (°C)` <> `t2`.`Temp (°C)`);
","[('Chip-on-Glass(COG)', 'Flex-on-Board (FOB)', 'Epoxy'), ('Chip-on-Glass(COG)', 'Flex-on-Flex (FOF)', 'Epoxy'), ('Chip-on-Glass(COG)', 'Flex-on-Glass (FOG)', 'Epoxy'), ('Chip-on-Flex (COF)', 'Chip-on-Glass(COG)', 'Epoxy'), ('Chip-on-Flex (COF)', 'Flex-on-Board (FOB)', 'Epoxy'), ('Chip-on-Flex (COF)', 'Flex-on-Flex (FOF)', 'Epoxy'), ('Chip-on-Flex (COF)', 'Flex-on-Glass (FOG)', 'Epoxy'), ('Flex-on-Board (FOB)', 'Flex-on-Glass (FOG)', 'Epoxy'), ('Flex-on-Flex (FOF)', 'Flex-on-Glass (FOG)', 'Epoxy')]",m_1765012204728_b6e7b084_तालिका-10262329-1,hi
"वे कौन से कार्य (functions) हैं जहाँ संबंधित यरसिनिया प्रोटीन का नाम 'Y' से शुरू होता है और एशेरिकिया प्रोटीन का नाम 'E' से शुरू होता है, जिन्हें वर्णानुक्रम में सूचीबद्ध किया गया है?","
SELECT `↓ Function / Genus →` AS `Correlated Function` FROM `table_1_10321124_1` WHERE `Yersinia` LIKE 'Y%' AND `Escherichia` LIKE 'E%' ORDER BY `Correlated Function` ASC;
","
SELECT `↓ Function / Genus →` AS `Correlated Function` FROM `table_1_10321124_1` WHERE `Yersinia` LIKE 'Y%' AND `Escherichia` LIKE 'E%' ORDER BY `Correlated Function` ASC;
","[('Inner rod',), ('Needle monomer',), ('Switch',), ('Translocator',), ('Translocator',)]",m_1765012207781_b40bc2c5_taalika-10321124-1,hi_typed
"वे कौन से कार्य (functions) हैं जहाँ संबंधित यरसिनिया प्रोटीन का नाम 'Y' से शुरू होता है और एशेरिकिया प्रोटीन का नाम 'E' से शुरू होता है, जिन्हें वर्णानुक्रम में सूचीबद्ध किया गया है?","SELECT `↓ Function / Genus →` AS `Correlated Function`
FROM `table_m_1765006681453_dc249791_10321124_1`
WHERE `Yersinia` LIKE 'Y%'
  AND `Escherichia` LIKE 'E%'
ORDER BY `Correlated Function` ASC;","SELECT `↓ Function / Genus →` AS `Correlated Function`
FROM `table_m_1765006681453_dc249791_10321124_1`
WHERE `Yersinia` LIKE 'Y%'
  AND `Escherichia` LIKE 'E%'
ORDER BY `Correlated Function` ASC;","[('Inner rod',), ('Needle monomer',), ('Switch',), ('Translocator',), ('Translocator',)]",m_1765012210945_a441a802_तालिका-1765006681453-dc249791-10321124-1,hi
"उल्टे वर्णानुक्रम में, उन 5 क्षेत्रों या देशों के नाम बताएँ जिनके नेटवर्क का नाम 'R' से शुरू होता है।","
SELECT `Region/country` FROM table_1_1053802_1 WHERE `Network` LIKE 'R%' GROUP BY `Region/country` HAVING COUNT(*) > 0 ORDER BY `Region/country` DESC LIMIT 5;
","
SELECT `Region/country` FROM table_1_1053802_1 WHERE `Network` LIKE 'R%' GROUP BY `Region/country` HAVING COUNT(*) > 0 ORDER BY `Region/country` DESC LIMIT 5;
","[('Ireland',), ('Germany',), ('Brazil',)]",m_1765012217262_c74b8c07_तालिका-1053802-1,hi
"अच्छा, मुझे वे साल बताइए जब PQ ने बहुमत की सरकार बनाई थी, और हर बार उन्हें कितने प्रतिशत लोकप्रिय वोट मिले थे। कृपया कालानुक्रमिक क्रम में बताएँ।","
SELECT
  `General election`,
  `% of popular vote`
FROM table_1_106367_2
WHERE
  `Result` LIKE 'PQ majority'
ORDER BY
  `General election`;
","
SELECT
  `General election`,
  `% of popular vote`
FROM table_1_106367_2
WHERE
  `Result` LIKE 'PQ majority'
ORDER BY
  `General election`;
","[(1976.0, '41.37%'), (1981.0, '49.26%'), (1994.0, '44.75%'), (1998.0, '42.87%')]",m_1765012219694_7ad990b5_तालिका-106367-2,hi
"अच्छा, मुझे वे साल बताइए जब PQ ने बहुमत की सरकार बनाई थी, और हर बार उन्हें कितने प्रतिशत लोकप्रिय वोट मिले थे। कृपया कालानुक्रमिक क्रम में बताएँ।","
SELECT
  `General election`,
  `% of popular vote`
FROM `table_m_1765006884066_f79eb874_106367_2`
WHERE
  `Result` LIKE 'PQ majority'
ORDER BY
  `General election`;
","
SELECT
  `General election`,
  `% of popular vote`
FROM `table_m_1765006884066_f79eb874_106367_2`
WHERE
  `Result` LIKE 'PQ majority'
ORDER BY
  `General election`;
","[(1976, '41.37%'), (1981, '49.26%'), (1994, '44.75%'), (1998, '42.87%')]",m_1765012223035_51d18c5c_सामान्य-चुनाव-परिणाम,hi
