nl,sql,db_sql,db_result,table_id,schema_change_type
グループCで優勝経験のある全チームについて、グループDでの優勝経験の有無を教えてください。チーム名はアルファベット順で表示してください。,"
SELECT DISTINCT
  T1.`Group C Winner` AS `Team`,
  CASE
    WHEN EXISTS (
      SELECT
        1
      FROM
        `table_1_1137142_1`
      WHERE
        `Group D Winner` = T1.`Group C Winner`
    )
    THEN `Also Won Group D`
    ELSE `Never Won Group D`
  END AS `Status`
FROM
  `table_1_1137142_1` AS T1
ORDER BY
  `Team` ASC;
","
SELECT DISTINCT T1.col3 AS `Team`, CASE WHEN EXISTS ( SELECT 1 FROM `table_1_1137142_1` WHERE col4 = T1.col3 ) THEN 'Also Won Group D' ELSE 'Never Won Group D' END AS `Status` FROM `table_1_1137142_1` AS T1 ORDER BY `Team` ASC;
","[('brindisi', 'Never Won Group D'), ('casertana', 'Never Won Group D'), ('fano', 'Never Won Group D'), ('fidelis andria', 'Never Won Group D'), ('francavilla', 'Never Won Group D'), ('giulianova', 'Never Won Group D'), ('jesi', 'Never Won Group D'), ('perugia', 'Never Won Group D'), ('siena', 'Never Won Group D'), ('teramo', 'Never Won Group D'), ('vis pesaro', 'Never Won Group D')]",table_1_1137142_1,
MLSの最優秀新人賞受賞者たちの出身大学をすべて挙げてください。,"
SELECT DISTINCT `College`
FROM `table_1_1004033_1`;
","
SELECT DISTINCT `College`
FROM `table_1_1004033_1`;
","[('Florida International',), ('UNLV',), ('Virginia',), ('Duke',), ('UCLA',), ('Concordia College',), ('Connecticut',), ('Furman',), ('Wake Forest',), ('Maryland',), ('Cal State Northridge',), ('none',), ('James Madison',)]",m_1765011735765_9faa08d1_テーブル-1004033-1,ja
MLSの最優秀新人賞受賞者たちの出身大学をすべて挙げてください。,"
SELECT DISTINCT `College`
FROM `table_m_1765006502800_8307be4b_1004033_1`;
","
SELECT DISTINCT `College`
FROM `table_m_1765006502800_8307be4b_1004033_1`;
","[('Florida International',), ('UNLV',), ('Virginia',), ('Duke',), ('UCLA',), ('Concordia College',), ('Connecticut',), ('Furman',), ('Wake Forest',), ('Maryland',), ('Cal State Northridge',), ('none',), ('James Madison',)]",m_1765011739280_b5090bb5_m-1765006502800-8307be4b-1004033-1,zh
1994年NHLドラフトの第10巡目で、2人以上の選手が指名された国籍と、それぞれの国籍からの指名人数を教えてください。結果は指名選手数の多い順に並べてください。,"
SELECT `Nationality`, COUNT(`Pick`) AS `Drafted_Players` FROM `table_1_1013129_10` GROUP BY `Nationality` HAVING COUNT(`Pick`) > 1 ORDER BY `Drafted_Players` DESC;
","
SELECT `Nationality`, COUNT(`Pick`) AS `Drafted_Players` FROM `table_1_1013129_10` GROUP BY `Nationality` HAVING COUNT(`Pick`) > 1 ORDER BY `Drafted_Players` DESC;
","[('Canada', 9), ('United States', 7), ('Russia', 3), ('Slovakia', 2), ('Finland', 2)]",m_1765011742777_342fcb67_テーブル-1013129-10,ja
IROC XXシーズンにおける各競技分野のパフォーマンスを評価するため、要約表を作成してください。各シリーズを、その所属ドライバーが獲得した賞金総額でランク付けし、それぞれのドライバー数と平均ポイントも表示してください。,"
SELECT `Series`, COUNT(`Driver`) AS `NumberOfDrivers`, AVG(`Points`) AS `AveragePoints`, SUM(CAST(REPLACE(REPLACE(`Winnings`, '$', ''), ',', '') AS REAL)) AS `TotalWinnings` FROM `table_1_10160447_1` GROUP BY `Series` ORDER BY `TotalWinnings` DESC;
","
SELECT `Series`, COUNT(`Driver`) AS `NumberOfDrivers`, AVG(`Points`) AS `AveragePoints`, SUM(CAST(REPLACE(REPLACE(`Winnings`, '$', ''), ',', '') AS REAL)) AS `TotalWinnings` FROM `table_1_10160447_1` GROUP BY `Series` ORDER BY `TotalWinnings` DESC;
","[('NASCAR Winston Cup', 6, 40.666666666666664, 435000.0), ('Indy Car', 3, 47.333333333333336, 185000.0), ('NASCAR Busch Series', 1, 50.0, 60000.0), ('SCCA Trans-Am Series', 1, 36.0, 40000.0)]",m_1765011745349_2080db04_表-10160447-1,zh
IROC XXシーズンにおける各競技分野のパフォーマンスを評価するため、要約表を作成してください。各シリーズを、その所属ドライバーが獲得した賞金総額でランク付けし、それぞれのドライバー数と平均ポイントも表示してください。,"
SELECT `Series`, COUNT(`Driver`) AS `NumberOfDrivers`, AVG(`Score`) AS `AveragePoints`, SUM(CAST(REPLACE(REPLACE(`Prize`, '$', ''), ',', '') AS REAL)) AS `TotalWinnings` FROM `table_m_1765006600371_468fd710_10160447_1` GROUP BY `Series` ORDER BY `TotalWinnings` DESC;
","
SELECT `Series`, COUNT(`Driver`) AS `NumberOfDrivers`, AVG(`Score`) AS `AveragePoints`, SUM(CAST(REPLACE(REPLACE(`Prize`, '$', ''), ',', '') AS REAL)) AS `TotalWinnings` FROM `table_m_1765006600371_468fd710_10160447_1` GROUP BY `Series` ORDER BY `TotalWinnings` DESC;
","[('NASCAR Winston Cup', 6, 40.666666666666664, 435000.0), ('Indy Car', 3, 47.333333333333336, 185000.0), ('NASCAR Busch Series', 1, 50.0, 60000.0), ('SCCA Trans-Am Series', 1, 36.0, 40000.0)]",m_1765011748769_25b5e4f0_m-1765006600371-468fd710-10160447-1,ja
対応するエルシニア属タンパク質名が「Y」で、エスケリキア属タンパク質名が「E」で始まる機能の一覧を、アルファベット順で教えてください。,"
SELECT `↓ Function / Genus →` AS `Correlated Function` FROM `table_1_10321124_1` WHERE `Yersinia` LIKE 'Y%' AND `Escherichia` LIKE 'E%' ORDER BY `Correlated Function` ASC;
","
SELECT `↓ Function / Genus →` AS `Correlated Function` FROM `table_1_10321124_1` WHERE `Yersinia` LIKE 'Y%' AND `Escherichia` LIKE 'E%' ORDER BY `Correlated Function` ASC;
","[('Inner rod',), ('Needle monomer',), ('Switch',), ('Translocator',), ('Translocator',)]",m_1765011751633_a0d8ff8a_テーブル-10321124-1,ja
ネットワーク名が'R'で始まる地域または国を、アルファベットの逆順で5つ挙げてください。,"
SELECT `Region/country` FROM table_1_1053802_1 WHERE `Network` LIKE 'R%' GROUP BY `Region/country` HAVING COUNT(*) > 0 ORDER BY `Region/country` DESC LIMIT 5;
","
SELECT `Region/country` FROM table_1_1053802_1 WHERE `Network` LIKE 'R%' GROUP BY `Region/country` HAVING COUNT(*) > 0 ORDER BY `Region/country` DESC LIMIT 5;
","[('Ireland',), ('Germany',), ('Brazil',)]",m_1765011754294_fdfb3296_テーブル-1053802-1,ja
シーズン平均視聴率を上回ったCSIのエピソードについて、そのタイトル、監督、脚本家をリストアップしてください。視聴者数の多い順でお願いします。,"
SELECT `Title`, `U.S. viewers (millions)`, `Directed by`, `Written by`
FROM table_1_10718192_2
WHERE `U.S. viewers (millions)` > (SELECT AVG(REPLACE(`U.S. viewers (millions)`, ',', '')) FROM table_1_10718192_2)
ORDER BY `U.S. viewers (millions)` DESC;
","
SELECT `Title`, `U.S. viewers (millions)`, `Directed by`, `Written by`
FROM table_1_10718192_2
WHERE `U.S. viewers (millions)` > (SELECT AVG(REPLACE(`U.S. viewers (millions)`, ',', '')) FROM table_1_10718192_2)
ORDER BY `U.S. viewers (millions)` DESC;
","[('""A Little Murder""', '30.81', 'Tucker Gates', 'Ann Donahue & Naren Shankar'), ('""Revenge Is Best Served Cold""', '30.47', 'Danny Cannon', 'Carol Mendelsohn & Anthony E. Zuiker'), ('""Fight Night""', '29.94', 'Richard J. Lewis', 'Andrew Lipsitz & Naren Shankar'), ('""Let the Seller Beware""', '29.90', 'Richard J. Lewis', 'Andrew Lipsitz & Anthony E. Zuiker'), ('""Blood Lust""', '29.74', 'Charlie Correll', 'Josh Berman & Carol Mendelsohn'), ('""Abra-Cadaver""', '28.95', 'Danny Cannon', 'Danny Cannon & Anthony E. Zuiker'), ('""Crash and Burn""', '28.60', 'Richard J. Lewis', 'Josh Berman'), ('""The Accused Is Entitled""', '28.46', 'Kenneth Fink', 'Elizabeth Devine & Ann Donahue'), ('""Lucky Strike""', '27.95', 'Kenneth Fink', 'Eli Talbert & Anthony E. Zuiker'), ('""Got Murder?""', '27.87', 'Kenneth Fink', 'Sarah Goldfinger'), ('""The Execution of Catherine Willows""', '27.86', 'Kenneth Fink', 'Elizabeth Devine & Carol Mendelsohn')]",m_1765011757521_39987995_テーブル-10718192-2,ja
シーズン平均視聴率を上回ったCSIのエピソードについて、そのタイトル、監督、脚本家をリストアップしてください。視聴者数の多い順でお願いします。,"
SELECT `Title`, `u_s_viewers_millions`, `Directed by`, `Written by`
FROM `table_m_1765006917365_3783eaea_10718192_2`
WHERE `u_s_viewers_millions` > (SELECT AVG(REPLACE(`u_s_viewers_millions`, ',', '')) FROM `table_m_1765006917365_3783eaea_10718192_2`)
ORDER BY `u_s_viewers_millions` DESC;
","
SELECT `Title`, `u_s_viewers_millions`, `Directed by`, `Written by`
FROM `table_m_1765006917365_3783eaea_10718192_2`
WHERE `u_s_viewers_millions` > (SELECT AVG(REPLACE(`u_s_viewers_millions`, ',', '')) FROM `table_m_1765006917365_3783eaea_10718192_2`)
ORDER BY `u_s_viewers_millions` DESC;
","[('""A Little Murder""', '30.81', 'Tucker Gates', 'Ann Donahue & Naren Shankar'), ('""Revenge Is Best Served Cold""', '30.47', 'Danny Cannon', 'Carol Mendelsohn & Anthony E. Zuiker'), ('""Fight Night""', '29.94', 'Richard J. Lewis', 'Andrew Lipsitz & Naren Shankar'), ('""Let the Seller Beware""', '29.90', 'Richard J. Lewis', 'Andrew Lipsitz & Anthony E. Zuiker'), ('""Blood Lust""', '29.74', 'Charlie Correll', 'Josh Berman & Carol Mendelsohn'), ('""Abra-Cadaver""', '28.95', 'Danny Cannon', 'Danny Cannon & Anthony E. Zuiker'), ('""Crash and Burn""', '28.60', 'Richard J. Lewis', 'Josh Berman'), ('""The Accused Is Entitled""', '28.46', 'Kenneth Fink', 'Elizabeth Devine & Ann Donahue'), ('""Lucky Strike""', '27.95', 'Kenneth Fink', 'Eli Talbert & Anthony E. Zuiker'), ('""Got Murder?""', '27.87', 'Kenneth Fink', 'Sarah Goldfinger'), ('""The Execution of Catherine Willows""', '27.86', 'Kenneth Fink', 'Elizabeth Devine & Carol Mendelsohn')]",m_1765011761906_e0651c17_m-1765006917365-3783eaea-10718192-2,ja
確認ですが、'Premiere'の日付順に並べた'table_1_10942714_1'の'イングリッシュ title'と'HK viewers'の列のみでよろしいですね？全てのタイトル、全ての視聴者数を、漏れなくお願いします！,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,"[('Forensic Heroes, 2.11 million',), ('Men in Pain, 2.03 million',), ('Love Guaranteed, 2.07 million',), ('La Femme Desperado, 2.14 million',), ('Bar Bender, 2.06 million',), ('The Saviour of the Soul, 2.07 million',), (""Maiden's Vow, 2.05 million"",), ('To Grow with Love, 2.04 million',), ('The Dance of Passion, 2.05 million',)]",m_1765011769224_1bda4498_m-1765007002624-6d3622dd-10942714-1,zh
Nancy Maloneが監督した、またはDarren Starが脚本を書いたエピソードのタイトルを全て表示してください。,"
SELECT `Title` FROM `table_m_1765007009525_bdf7fb16_10953197_2` WHERE `Director` = 'Nancy Malone' UNION SELECT `Title` FROM `table_m_1765007009525_bdf7fb16_10953197_2` WHERE `Writer(s)` LIKE '%Darren Star%';
","
SELECT `Title` FROM `table_m_1765007009525_bdf7fb16_10953197_2` WHERE `Director` = 'Nancy Malone' UNION SELECT `Title` FROM `table_m_1765007009525_bdf7fb16_10953197_2` WHERE `Writer(s)` LIKE '%Darren Star%';
","[('""Married to It""',), ('""Michael\'s Game""',), ('""Much Ado About Everything""',), ('""No Bed of Roses""',), ('""Otherwise Engaged""',), ('""Revenge""',), ('""Strange Bedfellows""',), ('""Swept Away""',), ('""The Bitch is Back""',), ('""Till Death Do Us Part (1)""',)]",m_1765011776722_0b537f45_m-1765007009525-bdf7fb16-10953197-2,zh
MLSの最優秀新人賞受賞者たちの出身大学をすべて挙げてください。,"
SELECT DISTINCT `College`
FROM `table_m_1765006502800_8307be4b_1004033_1`;
","
SELECT DISTINCT `College`
FROM `table_m_1765006502800_8307be4b_1004033_1`;
","[('Florida International',), ('UNLV',), ('Virginia',), ('Duke',), ('UCLA',), ('Concordia College',), ('Connecticut',), ('Furman',), ('Wake Forest',), ('Maryland',), ('Cal State Northridge',), ('none',), ('James Madison',)]",m_1765011786348_afa8d5a5_m-1765006502800-8307be4b-1004033-1,ja
IROC XXシーズンにおける各競技分野のパフォーマンスを評価するため、要約表を作成してください。各シリーズを、その所属ドライバーが獲得した賞金総額でランク付けし、それぞれのドライバー数と平均ポイントも表示してください。,"
SELECT `Series`, COUNT(`Driver`) AS `NumberOfDrivers`, AVG(`Score`) AS `AveragePoints`, SUM(CAST(REPLACE(REPLACE(`Prize`, '$', ''), ',', '') AS REAL)) AS `TotalWinnings` FROM `table_m_1765006600371_468fd710_10160447_1` GROUP BY `Series` ORDER BY `TotalWinnings` DESC;
","
SELECT `Series`, COUNT(`Driver`) AS `NumberOfDrivers`, AVG(`Score`) AS `AveragePoints`, SUM(CAST(REPLACE(REPLACE(`Prize`, '$', ''), ',', '') AS REAL)) AS `TotalWinnings` FROM `table_m_1765006600371_468fd710_10160447_1` GROUP BY `Series` ORDER BY `TotalWinnings` DESC;
","[('NASCAR Winston Cup', 6, 40.666666666666664, 435000.0), ('Indy Car', 3, 47.333333333333336, 185000.0), ('NASCAR Busch Series', 1, 50.0, 60000.0), ('SCCA Trans-Am Series', 1, 36.0, 40000.0)]",m_1765011794281_f4bab0be_m-1765006600371-468fd710-10160447-1,ja
対応するエルシニア属タンパク質名が「Y」で、エスケリキア属タンパク質名が「E」で始まる機能の一覧を、アルファベット順で教えてください。,"
SELECT `↓ Function / Genus →` AS `Correlated Function` FROM `table_1_10321124_1` WHERE `Yersinia` LIKE 'Y%' AND `Escherichia` LIKE 'E%' ORDER BY `Correlated Function` ASC;
","
SELECT `↓ Function / Genus →` AS `Correlated Function` FROM `table_1_10321124_1` WHERE `Yersinia` LIKE 'Y%' AND `Escherichia` LIKE 'E%' ORDER BY `Correlated Function` ASC;
","[('Inner rod',), ('Needle monomer',), ('Switch',), ('Translocator',), ('Translocator',)]",m_1765011797430_8ddd75bc_テーブル-10321124-1,ja
ネットワーク名が'R'で始まる地域または国を、アルファベットの逆順で5つ挙げてください。,"
SELECT `Region/country` FROM table_1_1053802_1 WHERE `Network` LIKE 'R%' GROUP BY `Region/country` HAVING COUNT(*) > 0 ORDER BY `Region/country` DESC LIMIT 5;
","
SELECT `Region/country` FROM table_1_1053802_1 WHERE `Network` LIKE 'R%' GROUP BY `Region/country` HAVING COUNT(*) > 0 ORDER BY `Region/country` DESC LIMIT 5;
","[('Ireland',), ('Germany',), ('Brazil',)]",m_1765011800414_4ed63f7d_テーブル-1053802-1,ja
シーズン平均視聴率を上回ったCSIのエピソードについて、そのタイトル、監督、脚本家をリストアップしてください。視聴者数の多い順でお願いします。,"
SELECT `Title`, `u_s_viewers_millions`, `Directed by`, `Written by`
FROM `table_m_1765006917365_3783eaea_10718192_2`
WHERE `u_s_viewers_millions` > (SELECT AVG(REPLACE(`u_s_viewers_millions`, ',', '')) FROM `table_m_1765006917365_3783eaea_10718192_2`)
ORDER BY `u_s_viewers_millions` DESC;
","
SELECT `Title`, `u_s_viewers_millions`, `Directed by`, `Written by`
FROM `table_m_1765006917365_3783eaea_10718192_2`
WHERE `u_s_viewers_millions` > (SELECT AVG(REPLACE(`u_s_viewers_millions`, ',', '')) FROM `table_m_1765006917365_3783eaea_10718192_2`)
ORDER BY `u_s_viewers_millions` DESC;
","[('""A Little Murder""', '30.81', 'Tucker Gates', 'Ann Donahue & Naren Shankar'), ('""Revenge Is Best Served Cold""', '30.47', 'Danny Cannon', 'Carol Mendelsohn & Anthony E. Zuiker'), ('""Fight Night""', '29.94', 'Richard J. Lewis', 'Andrew Lipsitz & Naren Shankar'), ('""Let the Seller Beware""', '29.90', 'Richard J. Lewis', 'Andrew Lipsitz & Anthony E. Zuiker'), ('""Blood Lust""', '29.74', 'Charlie Correll', 'Josh Berman & Carol Mendelsohn'), ('""Abra-Cadaver""', '28.95', 'Danny Cannon', 'Danny Cannon & Anthony E. Zuiker'), ('""Crash and Burn""', '28.60', 'Richard J. Lewis', 'Josh Berman'), ('""The Accused Is Entitled""', '28.46', 'Kenneth Fink', 'Elizabeth Devine & Ann Donahue'), ('""Lucky Strike""', '27.95', 'Kenneth Fink', 'Eli Talbert & Anthony E. Zuiker'), ('""Got Murder?""', '27.87', 'Kenneth Fink', 'Sarah Goldfinger'), ('""The Execution of Catherine Willows""', '27.86', 'Kenneth Fink', 'Elizabeth Devine & Carol Mendelsohn')]",m_1765011804393_ce90e253_m-1765006917365-3783eaea-10718192-2,zh
確認ですが、'Premiere'の日付順に並べた'table_1_10942714_1'の'イングリッシュ title'と'HK viewers'の列のみでよろしいですね？全てのタイトル、全ての視聴者数を、漏れなくお願いします！,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,"[('Forensic Heroes, 2.11 million',), ('Men in Pain, 2.03 million',), ('Love Guaranteed, 2.07 million',), ('La Femme Desperado, 2.14 million',), ('Bar Bender, 2.06 million',), ('The Saviour of the Soul, 2.07 million',), (""Maiden's Vow, 2.05 million"",), ('To Grow with Love, 2.04 million',), ('The Dance of Passion, 2.05 million',)]",m_1765011809893_2cc3f3da_m-1765007002624-6d3622dd-10942714-1,ja
MLSの最優秀新人賞受賞者たちの出身大学をすべて挙げてください。,"
SELECT DISTINCT `College`
FROM `table_m_1765006502800_8307be4b_1004033_1`;
","
SELECT DISTINCT `College`
FROM `table_m_1765006502800_8307be4b_1004033_1`;
","[('Florida International',), ('UNLV',), ('Virginia',), ('Duke',), ('UCLA',), ('Concordia College',), ('Connecticut',), ('Furman',), ('Wake Forest',), ('Maryland',), ('Cal State Northridge',), ('none',), ('James Madison',)]",m_1765011813059_a9f3b39f_m-1765006502800-8307be4b-1004033-1,ja
対応するエルシニア属タンパク質名が「Y」で、エスケリキア属タンパク質名が「E」で始まる機能の一覧を、アルファベット順で教えてください。,"
SELECT `↓ Function / Genus →` AS `Correlated Function` FROM `table_1_10321124_1` WHERE `Yersinia` LIKE 'Y%' AND `Escherichia` LIKE 'E%' ORDER BY `Correlated Function` ASC;
","
SELECT `↓ Function / Genus →` AS `Correlated Function` FROM `table_1_10321124_1` WHERE `Yersinia` LIKE 'Y%' AND `Escherichia` LIKE 'E%' ORDER BY `Correlated Function` ASC;
","[('Inner rod',), ('Needle monomer',), ('Switch',), ('Translocator',), ('Translocator',)]",m_1765011816727_0b5f0ef2_テーブル-10321124-1,ja
ネットワーク名が'R'で始まる地域または国を、アルファベットの逆順で5つ挙げてください。,"
SELECT `Region/country` FROM table_1_1053802_1 WHERE `Network` LIKE 'R%' GROUP BY `Region/country` HAVING COUNT(*) > 0 ORDER BY `Region/country` DESC LIMIT 5;
","
SELECT `Region/country` FROM table_1_1053802_1 WHERE `Network` LIKE 'R%' GROUP BY `Region/country` HAVING COUNT(*) > 0 ORDER BY `Region/country` DESC LIMIT 5;
","[('Ireland',), ('Germany',), ('Brazil',)]",m_1765011819900_55255fbc_テーブル-1053802-1,ja
シーズン平均視聴率を上回ったCSIのエピソードについて、そのタイトル、監督、脚本家をリストアップしてください。視聴者数の多い順でお願いします。,"
SELECT `Title`, `u_s_viewers_millions`, `Directed by`, `Written by`
FROM `table_m_1765006917365_3783eaea_10718192_2`
WHERE `u_s_viewers_millions` > (SELECT AVG(REPLACE(`u_s_viewers_millions`, ',', '')) FROM `table_m_1765006917365_3783eaea_10718192_2`)
ORDER BY `u_s_viewers_millions` DESC;
","
SELECT `Title`, `u_s_viewers_millions`, `Directed by`, `Written by`
FROM `table_m_1765006917365_3783eaea_10718192_2`
WHERE `u_s_viewers_millions` > (SELECT AVG(REPLACE(`u_s_viewers_millions`, ',', '')) FROM `table_m_1765006917365_3783eaea_10718192_2`)
ORDER BY `u_s_viewers_millions` DESC;
","[('""A Little Murder""', '30.81', 'Tucker Gates', 'Ann Donahue & Naren Shankar'), ('""Revenge Is Best Served Cold""', '30.47', 'Danny Cannon', 'Carol Mendelsohn & Anthony E. Zuiker'), ('""Fight Night""', '29.94', 'Richard J. Lewis', 'Andrew Lipsitz & Naren Shankar'), ('""Let the Seller Beware""', '29.90', 'Richard J. Lewis', 'Andrew Lipsitz & Anthony E. Zuiker'), ('""Blood Lust""', '29.74', 'Charlie Correll', 'Josh Berman & Carol Mendelsohn'), ('""Abra-Cadaver""', '28.95', 'Danny Cannon', 'Danny Cannon & Anthony E. Zuiker'), ('""Crash and Burn""', '28.60', 'Richard J. Lewis', 'Josh Berman'), ('""The Accused Is Entitled""', '28.46', 'Kenneth Fink', 'Elizabeth Devine & Ann Donahue'), ('""Lucky Strike""', '27.95', 'Kenneth Fink', 'Eli Talbert & Anthony E. Zuiker'), ('""Got Murder?""', '27.87', 'Kenneth Fink', 'Sarah Goldfinger'), ('""The Execution of Catherine Willows""', '27.86', 'Kenneth Fink', 'Elizabeth Devine & Carol Mendelsohn')]",m_1765011827255_327f99c5_m-1765006917365-3783eaea-10718192-2,ja
確認ですが、'Premiere'の日付順に並べた'table_1_10942714_1'の'イングリッシュ title'と'HK viewers'の列のみでよろしいですね？全てのタイトル、全ての視聴者数を、漏れなくお願いします！,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,"[('Forensic Heroes, 2.11 million',), ('Men in Pain, 2.03 million',), ('Love Guaranteed, 2.07 million',), ('La Femme Desperado, 2.14 million',), ('Bar Bender, 2.06 million',), ('The Saviour of the Soul, 2.07 million',), (""Maiden's Vow, 2.05 million"",), ('To Grow with Love, 2.04 million',), ('The Dance of Passion, 2.05 million',)]",m_1765011830861_efeca4ad_m-1765007002624-6d3622dd-10942714-1,zh
シーズン平均視聴率を上回ったCSIのエピソードについて、そのタイトル、監督、脚本家をリストアップしてください。視聴者数の多い順でお願いします。,"
SELECT `Title`, `u_s_viewers_millions`, `Directed by`, `Written by`
FROM `table_m_1765006917365_3783eaea_10718192_2`
WHERE `u_s_viewers_millions` > (SELECT AVG(REPLACE(`u_s_viewers_millions`, ',', '')) FROM `table_m_1765006917365_3783eaea_10718192_2`)
ORDER BY `u_s_viewers_millions` DESC;
","
SELECT `Title`, `u_s_viewers_millions`, `Directed by`, `Written by`
FROM `table_m_1765006917365_3783eaea_10718192_2`
WHERE `u_s_viewers_millions` > (SELECT AVG(REPLACE(`u_s_viewers_millions`, ',', '')) FROM `table_m_1765006917365_3783eaea_10718192_2`)
ORDER BY `u_s_viewers_millions` DESC;
","[('""A Little Murder""', '30.81', 'Tucker Gates', 'Ann Donahue & Naren Shankar'), ('""Revenge Is Best Served Cold""', '30.47', 'Danny Cannon', 'Carol Mendelsohn & Anthony E. Zuiker'), ('""Fight Night""', '29.94', 'Richard J. Lewis', 'Andrew Lipsitz & Naren Shankar'), ('""Let the Seller Beware""', '29.90', 'Richard J. Lewis', 'Andrew Lipsitz & Anthony E. Zuiker'), ('""Blood Lust""', '29.74', 'Charlie Correll', 'Josh Berman & Carol Mendelsohn'), ('""Abra-Cadaver""', '28.95', 'Danny Cannon', 'Danny Cannon & Anthony E. Zuiker'), ('""Crash and Burn""', '28.60', 'Richard J. Lewis', 'Josh Berman'), ('""The Accused Is Entitled""', '28.46', 'Kenneth Fink', 'Elizabeth Devine & Ann Donahue'), ('""Lucky Strike""', '27.95', 'Kenneth Fink', 'Eli Talbert & Anthony E. Zuiker'), ('""Got Murder?""', '27.87', 'Kenneth Fink', 'Sarah Goldfinger'), ('""The Execution of Catherine Willows""', '27.86', 'Kenneth Fink', 'Elizabeth Devine & Carol Mendelsohn')]",m_1765011834363_32c28e2b_m-1765006917365-3783eaea-10718192-2,ja
確認ですが、'Premiere'の日付順に並べた'table_1_10942714_1'の'イングリッシュ title'と'HK viewers'の列のみでよろしいですね？全てのタイトル、全ての視聴者数を、漏れなくお願いします！,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,"[('Forensic Heroes, 2.11 million',), ('Men in Pain, 2.03 million',), ('Love Guaranteed, 2.07 million',), ('La Femme Desperado, 2.14 million',), ('Bar Bender, 2.06 million',), ('The Saviour of the Soul, 2.07 million',), (""Maiden's Vow, 2.05 million"",), ('To Grow with Love, 2.04 million',), ('The Dance of Passion, 2.05 million',)]",m_1765011837632_b51bdc6f_m-1765007002624-6d3622dd-10942714-1,ja
確認ですが、'Premiere'の日付順に並べた'table_1_10942714_1'の'イングリッシュ title'と'HK viewers'の列のみでよろしいですね？全てのタイトル、全ての視聴者数を、漏れなくお願いします！,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,SELECT `English title (HK viewers)` FROM `table_m_1765007002624_6d3622dd_10942714_1` ORDER BY `Premiere` ASC;,"[('Forensic Heroes, 2.11 million',), ('Men in Pain, 2.03 million',), ('Love Guaranteed, 2.07 million',), ('La Femme Desperado, 2.14 million',), ('Bar Bender, 2.06 million',), ('The Saviour of the Soul, 2.07 million',), (""Maiden's Vow, 2.05 million"",), ('To Grow with Love, 2.04 million',), ('The Dance of Passion, 2.05 million',)]",m_1765011842466_2df4e111_m-1765007002624-6d3622dd-10942714-1,zh
