original_text,translation,entities_found,entities,filtered,length_ratio,detected_language,semantic_similarity,back_translation_similarity,combined_similarity,quality_stage,filter_reason
"For each season, which team has been the highest winner in their respective group?","Her sezon için, hangi takım gruplarında en fazla kazanan oldu?",0,,False,0.7560975609756098,tr,0.9241552948951721,0.9193078279495239,0.9212468147277832,semantic_back_pass,
"Provide information about the races at rounds six and twelve of the 1992 Formula One season, specifying the round number, event name, date, location, pole position driver, fastest lap driver, and winning driver and constructor.","1992 Formula 1 sezonunun altıncı ve on ikinci turlarında yarışlar hakkında bilgi vererek tur numarasını, etkinlik adını, tarihini, yeri, pole position sürücüsünü, en hızlı tur sürücüsünü ve kazanan sürücüyü ve yapımcıyı belirtin.",1,Formula One,False,1.0088105726872247,tr,0.9113295674324036,0.955111026763916,0.9375984430313111,semantic_back_pass,
Identify the location where the maximum number of races took place in the 1989 Formula One season?,1989 Formula 1 sezonunda en fazla yarışın gerçekleştirildiği yeri belirleyin.,2,"Formula One season, Formula One",False,0.7857142857142857,tr,0.8686803579330444,0.8111859560012817,0.8341837167739867,semantic_back_pass,
"What are the English names, foundation years, and providers for institutions managed by organizations with 'National' in their names?","İngilizce isimleri, kuruluş yılları ve isimlerinde 'Ulusal' olan kuruluşlar tarafından yönetilen kurumların sağlayıcıları nelerdir?",1,English,False,0.9849624060150376,tr,0.867745041847229,0.9165453314781189,0.897025215625763,semantic_back_pass,
How many grand prix races have a report indicating a problem?,Kaç Grand Prix yarışında bir sorun olduğunu gösteren bir rapor var?,0,,False,1.098360655737705,tr,0.9291536808013916,0.9107235074043274,0.9180955767631531,semantic_back_pass,
"Which country has the highest combined total of men's and women's marathon wins and half marathon wins, and what is this total?",Hangi ülkenin toplamda erkek ve kadın maratonu ve yarı maratonu kazanma sayısı en fazla ve bu toplam ne kadar?,0,,False,0.8661417322834646,tr,0.9162774682044983,0.9476633667945862,0.935109007358551,semantic_back_pass,
"For the years between 1961 and 1970, what were the grand finalists, scores, and venues?","1961 ile 1970 yılları arasında, büyük finalistler, puanlar ve mekanlar nelerdir?",0,,False,0.9195402298850575,tr,0.9350917339324951,0.8222370743751526,0.8673789381980896,semantic_back_pass,
"For each venue where the season result was a premier, could you tell me the venue and the total margin achieved?",,0,,True,,,0.5659827589988708,0.6537168622016907,0.6186232209205627,,semantic_back_review
Which team was crowned the double premiership winner based on the information given?,Hangi takım verilen bilgilere dayanarak iki kez başkanlık kazanan olarak taçlandırıldı?,0,,False,1.0357142857142858,tr,0.7681743502616882,0.7689335346221924,0.7686298608779907,semantic_back_pass,
What is the earliest and latest race date for each round?,Her tur için en erken ve en son yarış tarihi nedir?,0,,False,0.8947368421052632,tr,0.861227810382843,0.9748738408088684,0.9294154286384583,semantic_back_pass,
"For each race, what is the highest fastest lap time when the driver who won the race also achieved it?","Her yarış için, yarışta kazanan sürücü de en hızlı dönüm süresi ne zaman elde etti?",0,,False,0.8137254901960784,tr,0.8705579042434692,0.9359866380691528,0.9098151445388794,semantic_back_pass,
"For each race and its associated location, provide the total number of grands prix held.",,0,,True,,,0.7597336769104004,0.6656768918037415,0.703299605846405,,semantic_back_review
Can you provide the count of races for each individual date where Formula One non-championship events took place in 1963?,1963'te Formula 1 şampiyonası olmayan yarışların olduğu her yarışın sayısını verebilir misiniz?,1,Formula One,False,0.7851239669421488,tr,0.9061600565910339,0.8801413774490356,0.8905488491058349,semantic_back_pass,
"Summarize the data by circuit, showing the count of non-championship races held on April 22nd.",22 Nisan'da yapılan şampiyonluk dışı yarışların sayısını gösteren devreye göre verileri özetleyin.,0,,False,1.0425531914893618,tr,0.8743166327476501,0.9838266372680664,0.9400226354599,semantic_back_pass,
"How many races were held at each distinct circuit and race name combination, ordered by the number of races in descending order?","Her farklı bir çevre ve ırk adı kombinasyonunda, aşağıya düşen sırada yarış sayısına göre kaç yarış düzenlendi?",0,,False,0.8671875,tr,0.8656049370765686,0.8067147135734558,0.8302708029747009,semantic_back_pass,
Which dates had more than one non-championship race recorded in the table?,Hangi tarihlere birden fazla şampiyonluk dışı yarış kaydedildi?,0,,False,0.8513513513513513,tr,0.8959459066390991,0.9264271855354309,0.9142346739768983,semantic_back_pass,
What is the total number of races held on each date in the 1951 Formula One season?,1951 Formula 1 sezonunda her tarihte düzenlenen yarışların toplam sayısı nedir?,2,"Formula One season, Formula One",False,0.9518072289156626,tr,0.9745984077453613,0.9824431538581848,0.9793052554130555,semantic_back_pass,
What is the total U.S. viewership for the episode 'Pilot'?,'Pilot' bölümünün toplam ABD izleyicisi sayısı ne kadar?,1,U.S.,False,0.9655172413793104,tr,0.8841499090194702,0.9219717979431152,0.9068430423736573,semantic_back_pass,
"What are the maximum motive power, torque at RPM, engine displacement, engine type, and 0-100km/h acceleration for engines that match B5202%, B5204%, B5244%, B5252%, B5254%, or B5234%?","B5202%, B5204%, B5244%, B5252%, B5254%, veya B5234% ile eşleşen motorlar için maksimum motor gücü, topu, motoru hareketlilik, motoru türü ve 0-100 km/h hızlandırma nedir?",5,"RPM, km/h, B5202%, B5204%, B5254%",False,0.9239130434782609,tr,0.8105909824371338,0.834162712097168,0.8247340202331542,semantic_back_pass,
"Please list the series, their respective years, and the top performer as well as the runner-up's performance for each series.","Lütfen dizilerin, ilgili yıllarının ve her dizide en iyi performans gösterenlerin yanı sıra ikinci sıradaki performansın listesini yapın.",0,,False,1.096,tr,0.8280566930770874,0.8868795037269592,0.8633503794670105,semantic_back_pass,
Which position did the highest number of players who had a stint with the Utah Jazz during the year 1978-79 hold?,1978-79 yılları boyunca Utah Jazz'la bir süreliğine sahip olan en fazla oyuncu hangi pozisyonda bulunuyordu?,2,"Utah, Utah Jazz",False,0.9557522123893806,tr,0.9765087962150574,0.9369885921478271,0.9527966737747193,semantic_back_pass,
What player wore jersey number 4 and what is their nationality?,Hangi oyuncu 4 numara giydi ve milliyetleri nedir?,0,,False,0.7936507936507936,tr,0.9192816615104675,0.9293098449707031,0.9252985715866089,semantic_back_pass,
Count the number of times players who played as guards for the Utah Jazz transitioned before players who played as centers during their entire careers.,Utah Jazz'ın gardiyanları olarak oynayan oyuncuların tüm kariyerleri boyunca merkez olarak oynayan oyunculardan önce kaç kez geçiş yaptıklarını sayın.,1,Utah Jazz,False,0.9933774834437086,tr,0.9515935778617859,0.9713481068611145,0.963446295261383,semantic_back_pass,
What is the average U.S. viewership for each director's episode?,Her yönetmenin ABD'de izleyici sayısı ne kadar?,1,U.S.,False,0.734375,tr,0.8390290141105652,0.7280969023704529,0.7724697470664978,semantic_back_pass,
Which years did Tiger Woods win the WGC-American Express Championship and what was his margin of victory?,Tiger Woods hangi yıllarda WGC-American Express Şampiyonasını kazandı ve kazanma oranı neydi?,2,"Tiger Woods, WGC-American Express Championship",False,0.8857142857142857,tr,0.9757293462753296,0.9682546257972717,0.9712445139884949,semantic_back_pass,
"What is the total number of top performances (including wins, second places, third places, top 10 finishes, and top 25 finishes) for each year?","Her yıl en iyi performansların toplam sayısı (gönüller, ikinci yerler, üçüncü yerler, en iyi 10 yer ve en iyi 25 yer) nedir?",0,,False,0.8671328671328671,tr,0.9027659893035889,0.8514172434806824,0.871956741809845,semantic_back_pass,
"What were the years, locations, 1st place winners, and 2nd place winners where 1st Place was like '%University%' and 2nd Place was like '%Oklahoma%'?","1'inci yerin '%University%' ve 2'inci yerin '%Oklahoma%' olduğu yıllar, yerler, 1. yer kazananlar ve 2. yer kazananlar nelerdir?",3,"1st Place, Oklahoma, 2nd Place",False,0.8590604026845637,tr,0.8441624641418457,0.9278818964958191,0.8943941235542298,semantic_back_pass,
How many locomotives were built by each builder for the given set of numbers?,Her inşaatçı belirli bir sayı için kaç lokomotif inşa etti?,0,,False,0.7662337662337663,tr,0.969396710395813,0.9815376996994019,0.9766813039779663,semantic_back_pass,
"Which players have numbers, their debut dates, names, date of births, number of caps, number of goals, and the dates of their deaths, and were born on or after January 18, 1890 and before August 20, 1894?","Hangi oyuncuların numaraları, ilk tarihleri, isimleri, doğum tarihi, takım sergileri sayısı, gol sayısı ve ölüm tarihleri vardır ve 18 Ocak 1890'da veya sonrasında ve 20 Ağustos 1894'den önce doğmuşlardır?",0,,False,1.0049019607843137,tr,0.9328922629356384,0.9766159653663635,0.9591264843940734,semantic_back_pass,
Please give me the list of all educational institutions present in the database.,Lütfen bana veri tabanında bulunan tüm eğitim kurumlarının listesini verin.,0,,False,0.9375,tr,0.9221580624580383,0.9947511553764343,0.9657139182090759,semantic_back_pass,
"What is the total number of games played, average attendance, highest attendance, lowest attendance, and the change in attendance from last year for each team?","Oyunların toplam sayısı, ortalama katılımcılık, en fazla katılımcılık, en düşük katılımcılık ve her takım için geçen seneden bu yana katılımcılık değişikliği nedir?",0,,False,1.0314465408805031,tr,0.8360769152641296,0.9536038637161255,0.9065930843353271,semantic_back_pass,
"For each tournament, determine the average score and provide the ranking based on these scores.",Her turnuva için ortalama puanı belirleyin ve bu puanlara göre sıralamayı verin.,0,,False,0.8421052631578947,tr,0.9217285513877869,0.9402264952659607,0.9328273177146911,semantic_back_pass,
What is the average score for each tournament?,Her turnuva için ortalama puan nedir?,0,,False,0.8043478260869565,tr,0.9536930322647095,0.9932937622070312,0.9774534702301025,semantic_back_pass,
What tournaments were held in locations that hosted more than one tournament?,Birden fazla turnuva düzenlenen yerlerde hangi turnuvalar düzenlendi?,0,,False,0.8961038961038961,tr,0.9571415781974792,0.9648066759109497,0.9617406368255615,semantic_back_pass,
"What are the titles, directors, and writers of the episodes along with the count of how many times each combination appears?","Bölümlerin başlıkları, yönetmenleri ve yazarları ve her bir kombinasyonun kaç kez gösterildiği sayımı nedir?",0,,False,0.8709677419354839,tr,0.9085885882377625,0.805760383605957,0.8468916654586792,semantic_back_pass,
"What are the series numbers, season numbers, titles, directors, writers, and original air dates that appear in more than one season of the TV show?","Televizyon programının birden fazla sezonunda çıkan dizilerin, sezon numaralarının, başlıkların, yönetmenlerin, yazarların ve orijinal yayın tarihleri nedir?",0,,False,1.0680272108843538,tr,0.9073620438575745,0.8796839118003845,0.8907551646232605,semantic_back_pass,
"Which celebrities have episodes with the maximum viewership, and provide their total number, director, original air date, and viewership count?","Hangi ünlülerin en fazla izleyicileri olan bölümleri var ve toplam sayısını, yönetmeni, orijinal yayın tarihini ve izleyicilerin sayısını belirtiyorlar?",0,,False,1.062937062937063,tr,0.8493717908859253,0.8795530200004578,0.8674805283546447,semantic_back_pass,
"What is the difference between the Marginal Ordinary Income Tax Rate for Married Filing Jointly or Qualified Widow(er) and Single filers, and how does it compare for Married Filing Separately?",Evli veya nitelikli dullar için ortak veya tek başvuru yapanlar için Marginal Ordinary Income Tax Rate ile eşli başvuru yapanlar arasında fark nedir ve ayrı ayrı başvuru yapanlar için nasıl karşılaştırılır?,3,"the Marginal Ordinary Income Tax Rate for Married Filing, Married Filing, Single",False,1.0729166666666667,tr,0.8224359750747681,0.8745836615562439,0.8537245869636536,semantic_back_pass,
"What disasters, their respective years, countries affected, scale of disaster, number of people assisted, and nature of help had a focus on either shelter or medical aid, sorted by the number of people assisted in descending order?","Hangi felaketler, ilgili yılları, etkilenen ülkeler, felaketin ölçeği, yardım edilenlerin sayısı ve yardımın doğası, aşağıdaki sırada yardım edilenlerin sayısına göre yerleşik veya tıbbi yardım üzerine odaklandı?",0,,False,0.9177489177489178,tr,0.932533323764801,0.9225986003875732,0.9265724897384644,semantic_back_pass,
"For each capital city, what is the average area in square kilometers of their respective voivodeships, listed in descending order of these averages?","Her başkent için, bu ortalamaların düşen sırada listelenen kendi bölgeleri arasındaki ortalama alan, her bölgenin kare kilometre olarak ne kadar?",0,,False,0.9797297297297297,tr,0.8955302834510803,0.8444746732711792,0.8648969173431397,semantic_back_pass,
How many institutions are there for each type and what is the count of each type excluding those with no nickname?,Her tip için kaç kurum var ve takma isimsizlerin haricinde her tipin sayısı nedir?,0,,False,0.7192982456140351,tr,0.8340866565704346,0.8716237545013428,0.8566089153289795,semantic_back_pass,
"For each ship, calculate the duration from when it entered service until it was last active, and provide the ship's name.","Her gemi için, en son aktifleşene kadar hizmet başlattığı andan itibaren sürenin hesaplanmasını ve geminin adını belirtin.",0,,False,1.0082644628099173,tr,0.9173003435134888,0.8731932640075684,0.8908360958099365,semantic_back_pass,
"What are the player's names, positions, schools, hometowns, and MLB draft rounds for players who were drafted in the 1st, 3rd, or 5th round?","Oyuncuların isimleri, pozisyonları, okulları, memleketleri ve 1., 3. veya 5. turda seçilen oyuncular için MLB taslak turları nelerdir?",1,MLB,False,0.9571428571428572,tr,0.8537938594818115,0.9453017711639404,0.9086986064910889,semantic_back_pass,
"List the players, their positions, schools, hometowns, and MLB drafts for those who were drafted in the 1st, 2nd, or 3rd rounds.","Oyuncuları, pozisyonlarını, okullarını, memleketlerini ve MLB taslaklarını 1., 2. veya 3. turda taslaklananlar için listelen.",1,MLB,False,0.9765625,tr,0.8263947367668152,0.9454102516174316,0.897804045677185,semantic_back_pass,
"Can you count how many players were drafted in the 3rd, 1st, or 2nd round for each position listed in the table?","Tablonun her pozisyonu için 3., 1. veya 2. turda kaç oyuncu seçildiğini sayabilir misin?",0,,False,0.7857142857142857,tr,0.835702121257782,0.8880520462989807,0.8671120762825012,semantic_back_pass,
"List the names, positions, schools, hometowns, and MLB drafts of players who were selected in the 1st round, ordered by their draft year in descending order?","1. turda seçilen oyuncuların isimlerini, pozisyonlarını, okullarını, memleketlerini ve MLB taslaklarını aşağıdaki sırada taslak yıllarına göre listeler.",1,MLB,False,0.9681528662420382,tr,0.8394514322280884,0.8783524632453918,0.8627920508384705,semantic_back_pass,
What are the names of the players listed in the table?,Masada listelenen oyuncuların isimleri nelerdir?,0,,False,0.8888888888888888,tr,0.9618626832962036,0.9977440237998962,0.9833914875984191,semantic_back_pass,
What is the total number of players from each high school on the 2012 USA Today All-USA high school football team?,2012 USA Today All-USA lise futbol takımında her liseye katılan oyuncuların toplam sayısı nedir?,1,2012 USA Today All-USA,False,0.8421052631578947,tr,0.9667859077453613,0.9927232265472412,0.9823482990264892,semantic_back_pass,
Could you provide me with the deviations for each year's population of each subdivision compared to their respective average populations?,"Her bölgeye göre yıllık nüfus farklılıklarını, kendi ortalama nüfuslarına göre göre verebilir misiniz?",0,,False,0.7445255474452555,tr,0.8315159678459167,0.8150715231895447,0.8216493010520936,semantic_back_pass,
What positions have more than one player listed in the Houston Rockets all-time roster?,Houston Rockets'in tüm zamanların listesinde birden fazla oyuncunun bulunduğu pozisyonlar nelerdir?,2,"Houston, Houston Rockets",False,1.1379310344827587,tr,0.9662209153175354,0.9668877720832825,0.9666210293769837,semantic_back_pass,
What players were on the Houston Rockets team during the years 1980 and 1981?,1980 ve 1981 yıllarında Houston Rockets takımında hangi oyuncular vardı?,1,Houston Rockets,False,0.935064935064935,tr,0.9897265434265137,0.9889242053031921,0.9892451405525208,semantic_back_pass,
What is the count of players for each unique position in the Houston Rockets roster and could you order these counts in descending order?,Houston Rockets'in listesinde her bir pozisyon için oyuncu sayısının sayısı ne kadar ve bu sayıları aşağıdaki sırada ayarlayabilir misiniz?,1,Houston Rockets,False,1.0145985401459854,tr,0.9200207591056824,0.9267721176147461,0.9240715742111206,semantic_back_pass,
"Which position appears most frequently in the Houston Rockets all-time roster, and what is the total count of players in that position?",Houston Rockets'in tüm zamanların listesinde en sık hangi pozisyon görünür ve bu pozisyonda oyuncuların toplam sayısı nedir?,2,"Houston, Houston Rockets",False,0.9185185185185185,tr,0.9703846573829651,0.9664019346237183,0.9679950237274171,semantic_back_pass,
What duration of time did each player spend playing for the Houston Rockets?,Her oyuncu Houston Rockets için ne kadar oynadı?,1,Houston Rockets,False,0.631578947368421,tr,0.8533055782318115,0.8467200994491577,0.8493542909622193,semantic_back_pass,
"For the grounds active between 1992 and 2003, what are the locations, years, and combined totals of FC and LA matches played?","1992 ve 2003 yılları arasında aktif olan sahalarda FC ve LA maçlarının yerleri, yılları ve toplam toplamı nelerdir?",2,"FC, LA",False,0.92,tr,0.9604792594909668,0.9365488290786743,0.9461210012435912,semantic_back_pass,
"What is the actionable insight for each country calculated by multiplying its population with its GDP per capita relative to its GDP and area, sorted in descending order?","Her ülke için, nüfusunu kişi başına GSYİH ile bölgeye göre, düşüş sırasıyla sıraladıkça çarparak hesaplanan uygulanabilir bir anlayış nedir?",0,,False,0.8235294117647058,tr,0.8283548951148987,0.8484957814216614,0.8404394268989563,semantic_back_pass,
"Could you give me the season, episode number, title, director, and writer for the first episode?","Bana sezon, bölüm numarasını, başlığı, yönetmeni ve yazarını söyleyebilir misin?",0,,False,0.8333333333333334,tr,0.8695497512817383,0.9140388369560242,0.8962432026863099,semantic_back_pass,
"What are the institutions, their locations, founding years, types, student enrollments, nicknames, and the year they joined for the entries where the year of joining is either 1988, 1975, 1997, or 1981?","Kurumlar, yerleri, kuruluş yılları, türleri, öğrenci kayıtları, takma isimleri ve katılımın yılı 1988, 1975, 1997 veya 1981 olduğu girişler için katıldıkları yıl nedir?",0,,False,0.8316831683168316,tr,0.9214003682136536,0.8909366726875305,0.9031221508979796,semantic_back_pass,
"Which artists have multiple entries in the track listing, and what are their respective track numbers, English titles, Japanese titles, romaji titles, and track times?","Hangi sanatçıların şarkı listesinde birden fazla giriş var ve onların parça numaraları, İngilizce başlıkları, Japon başlıkları, romaji başlıkları ve parça zamanları nelerdir?",2,"English, Japanese",False,1.0419161676646707,tr,0.8142310380935669,0.9225615859031677,0.8792293667793274,semantic_back_pass,
"List the race rounds, circuits, WSC winning teams, GT1 winning teams, GT2 winning teams, and GT3 winning teams for each circuit where the maximum race round has a non-null GT2 winning team.","Maksimum yarış turunun sıfır olmayan bir GT2 kazanan takımı olan her bir tur için yarış turları, döngüler, WSC kazanan takımları, GT1 kazanan takımları, GT2 kazanan takımları ve GT3 kazanan takımları listelenir.",4,"WSC, GT1, GT3, GT2",False,1.1164021164021165,tr,0.8861014246940613,0.9389201998710632,0.9177926898002624,semantic_back_pass,
Which themes were released more than once by Canada Post in 2007?,2007'de Kanada Post tarafından hangi temalar birden fazla kez yayınlandı?,1,Canada Post,False,1.123076923076923,tr,0.954189658164978,0.8477530479431152,0.8903276920318604,semantic_back_pass,
Could you provide the count of players for each first class team and arrange them from the team with the highest count to the lowest?,Her birinci sınıf takım için oyuncu sayısını belirler misin ve en yüksek sayıdan en düşük sayıya kadar olan takımlardan onları düzenler misin?,0,,False,1.0676691729323309,tr,0.9177284240722656,0.9536457061767578,0.9392787933349609,semantic_back_pass,
What is the total number of players per first-class team that appeared more than once in the West Indies' squad during the 1998 ICC KnockOut Trophy?,1998 ICC KnockOut Trophy sırasında Batı Endileri'nin takımında bir kez daha ortaya çıkan birinci sınıf takım başına toplam oyuncu sayısı nedir?,3,"the West Indies', ICC KnockOut Trophy, West Indies'",False,0.9662162162162162,tr,0.924274742603302,0.9860206246376038,0.9613222718238831,semantic_back_pass,
Which production code corresponds to the episode with the highest number of appearances in season 2?,Hangi üretim kodu 2. sezonun en fazla görünümlü bölümüne karşılık gelir?,0,,False,0.72,tr,0.8369135856628418,0.9101765751838684,0.8808713793754578,semantic_back_pass,
What is the production code of the episode that appears the most times?,En çok çıkan bölümün üretim kodu nedir?,0,,False,0.5492957746478874,tr,0.7115764617919922,0.9004534482955933,0.8249026536941528,semantic_back_pass,
"Which episode had the most occurrences in Season 4 of New York Undercover, and how many times was it aired?",New York Undercover'in 4. sezonunda en çok hangi bölüm yayımlandı ve kaç kez yayınlandı?,2,"New York Undercover, Season 4 of New York Undercover",False,0.822429906542056,tr,0.945281445980072,0.9591020345687866,0.9535737991333008,semantic_back_pass,
"For each team listed, can you tell me the total number of games they participated in and how many of these were losses?","Listeye alınan her takım için, katıldığı toplam maç sayısını ve bunlardan kaçının kaybını söyleyebilir misiniz?",0,,False,0.9327731092436975,tr,0.8947620391845703,0.8929226398468018,0.8936583995819092,semantic_back_pass,
Which team had the highest number of appearances in the game log for the 2007-08 Boston Celtics season?,2007-08 Boston Celtics sezonunda oyun kayıtlarında en fazla çıkış yapan takım hangisiydi?,1,Boston Celtics,False,0.8640776699029126,tr,0.9246764183044434,0.9310696125030518,0.9285123348236084,semantic_back_pass,
Which games had a series score of 2-3 and what were their dates and participating teams?,Hangi maçlarda 2-3 puan elde edildi ve tarihleri ve katılan takımlar neydi?,0,,False,0.8522727272727273,tr,0.8623341917991638,0.8135337233543396,0.8330539107322693,semantic_back_pass,
Determine the total number of games played and the average record of the Chicago Bulls in the 2007-08 season.,2007-08 sezonunda oynanan toplam oyun sayısını ve Chicago Bulls'ın ortalama rekorunu belirleyin.,2,"the Chicago Bulls, Chicago Bulls",False,0.8807339449541285,tr,0.9694545865058899,0.9839491844177246,0.9781513452529906,semantic_back_pass,
"What is the average score for each team the Pistons played against during the regular season, expressed as a real number?",Pistons'un düzenli sezon boyunca oynadığı her takım için gerçek bir sayı olarak ifade edilen ortalama puan nedir?,1,Pistons,False,0.9338842975206612,tr,0.9149670600891113,0.9864470958709717,0.9578550815582275,semantic_back_pass,
"What are the playoff games, dates, teams, scores, highest scorers, highest rebounders, highest assistors, locations, and attendance figures for the series 0–1, 0–2, 1–2, 2–3, and 3–3?","Playoff oyunları, tarihler, takımlar, puanlar, en yüksek puanlar, en yüksek geri çekilme, en yüksek asistanlar, yerler ve katılımcı rakamları 01, 02, 12, 23, ve 33 serilerinde ne?",1,0–2,False,0.9781420765027322,tr,0.7902129888534546,0.8841084837913513,0.8465502858161926,semantic_back_pass,
Which team had the highest number of games played in the 2007-08 Atlanta Hawks season and what was their game count?,2007-08 Atlanta Hawks sezonunda en çok oyun oynayan takım hangisiydi ve oyun sayıları neydi?,1,Atlanta Hawks,False,0.7931034482758621,tr,0.9653787612915039,0.9676259160041809,0.9667270541191102,semantic_back_pass,
What is the count of games for each unique team mentioned in the game log data?,Oyun kayıtlarında belirtilen her ekip için oyun sayısının sayısı nedir?,0,,False,0.8987341772151899,tr,0.8567008376121521,0.823968768119812,0.837061595916748,semantic_back_pass,
What score was recorded on May 5 when the series was 0-2?,5 Mayıs'ta seri 0-2 olduğu zaman hangi puan kaydedildi?,0,,False,0.9649122807017544,tr,0.9406436085700989,0.9776089191436768,0.9628227949142456,semantic_back_pass,
"For February games that resulted in losses, what are the dates, visiting teams as the visitor team, score outcomes as the loss outcome, and leading scorers?","Kayıplara yol açan Şubat oyunları için tarihler ne, ziyaretçi takımlar ziyaretçi takım olarak, kaybın sonucu olarak sonuçları puan ve lider puancılar?",0,,False,0.9615384615384616,tr,0.9217561483383179,0.9481398463249207,0.9375863671302795,semantic_back_pass,
What is the average score for each country?,Her ülke için ortalama puan nedir?,0,,False,0.7906976744186046,tr,0.9427046775817871,0.9929729104042053,0.972865617275238,semantic_back_pass,
How many times has the author or source been cited who has conducted studies involving more than one country?,Birden fazla ülkeyi kapsayan araştırmaları yapan yazar veya kaynağın kaç kez alıntılandığı söyleniyor?,0,,False,0.9357798165137615,tr,0.8919454216957092,0.8927992582321167,0.8924577236175537,semantic_back_pass,
"In which year did Morten Frost win Men's Singles and Zheng Yuli win Women's Singles, both ranking first?",Hangi yıl Morten Frost erkek tekliğini ve Zheng Yuli kadın tekliğini kazandı?,3,"Morten Frost, Zheng Yuli, Women's Singles",False,0.7403846153846154,tr,0.8438442349433899,0.9676395058631897,0.9181213974952698,semantic_back_pass,
Which team has the highest number of wins in the NSL Cup according to the given information?,Verilen bilgilere göre NSL Kupası'nda en fazla kazanmış takım hangisidir?,1,NSL Cup,False,0.7934782608695652,tr,0.9516928791999817,0.9146783947944641,0.9294841885566711,semantic_back_pass,
Determine which episode has aired the most frequently and give the episode's title and the count of its appearances.,,0,,True,,,0.7685338854789734,0.5345873236656189,0.6281659483909607,,semantic_back_review
Calculate the average length of the production codes in the series where the length of the production code exceeds five characters.,"Seri içindeki üretim kodlarının ortalama uzunluğunu hesaplayın, eğer üretim kodunun uzunluğu beş karakterden fazla ise.",0,,False,0.9083969465648855,tr,0.9746428728103638,0.9854006171226501,0.9810975193977356,semantic_back_pass,
"Find the director who has directed the most episodes, and provide the total number of episodes they have directed.",En çok bölüm yöneten yönetmeni bul ve yönettiği bölümlerin toplam sayısını belirtin.,0,,False,0.7368421052631579,tr,0.8438326120376587,0.8937528133392334,0.8737847328186036,semantic_back_pass,
What is the total number of vacancies for each district where the vacator's reason for change was either death or the position became vacant?,,0,,True,,,0.6572567224502563,0.7487491965293884,0.7121522068977356,,semantic_back_review
What is the metropolitan area and the count of teams hosted by each metropolitan area when combining data from three identical tables?,Üç aynı tablodan verileri birleştirirken her bir metropol bölgesi tarafından barındırılan takımların sayısı ve metropol alanı nedir?,0,,False,0.9850746268656716,tr,0.897117555141449,0.9672777056694031,0.9392136454582214,semantic_back_pass,
Which years had a win-loss record of 1-0 and how many wins were there in each year?,Hangi yıllarda 1-0 kazanma-kaybet rekorları vardı ve her yıl kaç kazanç vardı?,0,,False,0.9397590361445783,tr,0.9494715929031372,0.8966991305351257,0.9178081154823303,semantic_back_pass,
"Which years had a mens singles winner named Ville, a womens singles winner named Linda, or a mixed doubles pair named Kristof?","Hangi yıllarda Ville adında erkek tekliler, Linda adında kadın tekliler, Kristof adında karışma çiftleri vardı?",3,"Ville, Linda, Kristof",False,0.8809523809523809,tr,0.783517062664032,0.8865500688552856,0.8453368663787841,semantic_back_pass,
"What is the average power at rpm and the maximum torque at rpm for each engine model, sorted by average power at rpm in descending order?",Her motor modeli için düşen sırada rpm'deki ortalama güç ve rpm'deki maksimum topu nedir?,0,,False,0.6496350364963503,tr,0.8889274001121521,0.875676155090332,0.88097665309906,semantic_back_pass,
"Could you provide me with the dates, winning teams, scores, winning pitchers, losing pitchers, attendances, and locations for every game in the Lone Star series?","Bana, Lone Star serisinin her maçının tarihlerini, kazanan takımlarını, puanlarını, kazanan atıcıları, kaybeden atıcıları, katılımcıları ve yerlerini verebilir misin?",1,Lone Star,False,1.031055900621118,tr,0.812277615070343,0.9240276217460632,0.8793276190757752,semantic_back_pass,
"What are the names of the presidents, their dates of birth, and the ages they were when they took office?","Başkanların isimleri, doğum tarihleri ve görevlerine başladıkları zaman yaşları nelerdir?",0,,False,0.8476190476190476,tr,0.9118751287460327,0.9527884125709534,0.9364230990409851,semantic_back_pass,
What are the names and positions of the players picked between pick number 85 and 98 in the 1971 NHL Amateur Draft?,1971 NHL Amateur Draft'ında 85 ve 98 numara seçiler arasında seçilen oyuncuların isimleri ve pozisyonları nelerdir?,2,"NHL, Draft",False,1.0,tr,0.9653768539428711,0.9774000644683838,0.9725907802581787,semantic_back_pass,
"How did Nashville Metros perform in terms of regular season rankings, playoff positions, and Open Cup entries throughout their history?","Nashville Metros, düzenli sezon sıralamaları, playoff pozisyonları ve açık Kupayı girişleri açısından tarih boyunca nasıl performans gösterdi?",3,"Nashville, Open Cup, Nashville Metros",False,1.0518518518518518,tr,0.9816002249717712,0.992234468460083,0.9879807710647583,semantic_back_pass,
"For each subject, determine the maximum course offered in the first year and note the subject introduced in the fourth year.",Her bir konu için ilk yılda verilen en yüksek kurs belirleyin ve dördüncü yılda başlatılan konuyu not edin.,0,,False,0.8629032258064516,tr,0.9235002398490906,0.9396922588348389,0.9332154512405395,semantic_back_pass,
"For each season, provide the title, production code, and difference in U.S. viewership from the season before.","Her sezon için, başlık, üretim kodu ve önceki sezonla ABD izleyicilerinin farkını belirtin.",1,U.S.,False,0.8272727272727273,tr,0.9104680418968201,0.947614312171936,0.9327558040618897,semantic_back_pass,
"Which years had entries for both men's singles and women's singles winners, and who were these winners?",Hangi yıllarda hem erkek hem de kadın tekerlekler kazananlar için başvurular yapıldı ve bu kazananlar kimlerdi?,0,,False,1.0776699029126213,tr,0.7306705713272095,0.7250587940216064,0.7273035049438477,semantic_back_pass,
