original_text,translation,entities_found,entities,filtered,length_ratio,detected_language,semantic_similarity,back_translation_similarity,combined_similarity,quality_stage,filter_reason
"For each race and its associated location, provide the total number of grands prix held.","Для каждой гонки и связанного с ней места, укажите общее количество прошедших гран-при.",0,,False,0.9886363636363636,ru,0.7867865562438965,0.8656161427497864,0.8340843081474305,semantic_back_pass,
Can you provide the count of races for each individual date where Formula One non-championship events took place in 1963?,"Можете ли вы дать подсчет гонок для каждой отдельной даты, когда Формула-1 не состоялось в чемпионате в 1963 году?",1,Formula One,False,0.9421487603305785,ru,0.9422635436058044,0.9755553007125854,0.9622385978698731,semantic_back_pass,
"Summarize the data by circuit, showing the count of non-championship races held on April 22nd.","Подведите итоги по схемам, показывающие количество не чемпионских гонок, прошедших 22 апреля.",0,,False,0.9893617021276596,ru,0.8524062037467957,0.8964794278144836,0.8788501381874085,semantic_back_pass,
"How many races were held at each distinct circuit and race name combination, ordered by the number of races in descending order?","Сколько гонок проводилось на каждом отдельном круговороте и комбинации названий, по порядку количества гонок в порядке, которое происходит?",0,,False,1.0859375,ru,0.8778570890426636,0.8829498887062073,0.8809127688407898,semantic_back_pass,
Which dates had more than one non-championship race recorded in the table?,,0,,True,,,0.5804505944252014,0.7984190583229065,0.7112316727638244,,semantic_back_review
What is the total number of races held on each date in the 1951 Formula One season?,Сколько гонок проводилось в каждой дате в сезоне Формулы-1 1951 года?,2,"Formula One season, Formula One",False,0.8313253012048193,ru,0.953213095664978,0.9823399186134338,0.9706891894340516,semantic_back_pass,
What is the total U.S. viewership for the episode 'Pilot'?,"Сколько всего американских зрителей посмотрели эпизод ""Пилот""?",1,U.S.,False,1.0689655172413792,ru,0.7551684379577637,0.7744650840759277,0.7667464256286621,semantic_back_pass,
"What are the maximum motive power, torque at RPM, engine displacement, engine type, and 0-100km/h acceleration for engines that match B5202%, B5204%, B5244%, B5252%, B5254%, or B5234%?","Какая максимальная двигательная мощность, крутящий момент при обороте в секунду, смещение двигателя, тип двигателя и ускорение 0-100 км/ч для двигателей, соответствующих B5202%, B5204%, B5244%, B5252%, B5254%, или B5234%?",5,"RPM, km/h, B5202%, B5204%, B5254%",False,1.201086956521739,ru,0.8481489419937134,0.8691326975822449,0.8607391953468322,semantic_back_pass,
"Please list the series, their respective years, and the top performer as well as the runner-up's performance for each series.","Пожалуйста, перечислите серию, соответствующие годы, и лучший исполнитель, а также выступление второго места для каждой серии.",0,,False,1.008,ru,0.8838406205177307,0.9567254781723022,0.9275715351104736,semantic_back_pass,
Which position did the highest number of players who had a stint with the Utah Jazz during the year 1978-79 hold?,"Какую должность занимало самое большое количество игроков, которые провели время с Юта Джаз в течение 1978-79 годов?",2,"Utah, Utah Jazz",False,1.0265486725663717,ru,0.7664783596992493,0.9625001549720764,0.8840914368629456,semantic_back_pass,
What player wore jersey number 4 and what is their nationality?,Какой игрок носил номер 4 и какая их национальность?,0,,False,0.8253968253968254,ru,0.9213852286338806,0.9207043647766113,0.920976710319519,semantic_back_pass,
Count the number of times players who played as guards for the Utah Jazz transitioned before players who played as centers during their entire careers.,"Считайте количество раз, когда игроки, игравшие в качестве охранников Юта Джаз, переходили перед игроками, игравшими в качестве центров на протяжении всей своей карьеры.",1,Utah Jazz,False,1.119205298013245,ru,0.7755757570266724,0.9174869060516357,0.8607224464416504,semantic_back_pass,
What is the average U.S. viewership for each director's episode?,Какой средний показатель зрителей в США на эпизод каждого режиссера?,1,U.S.,False,1.0625,ru,0.944395124912262,0.9832023978233337,0.9676794886589051,semantic_back_pass,
Which years did Tiger Woods win the WGC-American Express Championship and what was his margin of victory?,"В каком году Вудс, Тайгер выиграли чемпионат WGC-American Express и какой был его процент победы?",2,"Tiger Woods, WGC-American Express Championship",False,0.9238095238095239,ru,0.9312623739242554,0.9552573561668396,0.9456593632698059,semantic_back_pass,
"What is the total number of top performances (including wins, second places, third places, top 10 finishes, and top 25 finishes) for each year?","Какова общая численность лучших выступлений (включая победы, второе место, третье место, 10 лучших и 25 лучших) за каждый год?",0,,False,0.8811188811188811,ru,0.8830729126930237,0.8934334516525269,0.8892892360687256,semantic_back_pass,
"What were the years, locations, 1st place winners, and 2nd place winners where 1st Place was like '%University%' and 2nd Place was like '%Oklahoma%'?","Какие были годы, места, победители первого места и победители второго места, где 1-е место было как ""%University%"" и 2-е место было как ""%Оклахома%""?",3,"1st Place, Oklahoma, 2nd Place",False,1.0,ru,0.906331479549408,0.9683527946472168,0.9435442686080933,semantic_back_pass,
How many locomotives were built by each builder for the given set of numbers?,Сколько локомотивов каждый строитель построил для данного набора чисел?,0,,False,0.922077922077922,ru,0.9549115300178528,0.9797831177711487,0.9698344826698303,semantic_back_pass,
"Which players have numbers, their debut dates, names, date of births, number of caps, number of goals, and the dates of their deaths, and were born on or after January 18, 1890 and before August 20, 1894?","У каких игроков есть номера, даты дебюта, имена, дата рождения, количество голов, количество голов и даты смерти, и они родились 18 января 1890 года или после этого и до 20 августа 1894 года?",0,,False,0.9362745098039216,ru,0.9337080717086792,0.9611137509346008,0.9501514792442322,semantic_back_pass,
Please give me the list of all educational institutions present in the database.,"Пожалуйста, дайте мне список всех образовательных учреждений, присутствующих в базе данных.",0,,False,1.1375,ru,0.9612576365470886,0.9972787499427795,0.9828703045845032,semantic_back_pass,
"What is the total number of games played, average attendance, highest attendance, lowest attendance, and the change in attendance from last year for each team?","Какой общей численностью игр, средней посещаемости, наибольшей посещаемости, наименьшей посещаемости и изменением посещаемости по сравнению с прошлым годом для каждой команды?",0,,False,1.10062893081761,ru,0.9165424108505249,0.9759053587913513,0.9521601796150208,semantic_back_pass,
"For each tournament, determine the average score and provide the ranking based on these scores.",Для каждого турнира определите средний балл и предоставьте рейтинг на основе этих баллов.,0,,False,0.9368421052631579,ru,0.9279494285583496,0.9354636669158936,0.932457971572876,semantic_back_pass,
What is the average score for each tournament?,Какой средний балл на каждом турнире?,0,,False,0.8043478260869565,ru,0.9551799297332764,0.9932937622070312,0.9780482292175293,semantic_back_pass,
What tournaments were held in locations that hosted more than one tournament?,"Какие турниры проходили в местах, где проводилось не одно турнир?",0,,False,0.8441558441558441,ru,0.92317795753479,0.9427945017814636,0.9349478840827942,semantic_back_pass,
"What are the titles, directors, and writers of the episodes along with the count of how many times each combination appears?","Какие названия, режиссеры и сценаристы эпизодов, а также количество случаев, когда каждая комбинация появляется?",0,,False,0.9032258064516129,ru,0.8874025344848633,0.966537594795227,0.9348835706710816,semantic_back_pass,
"What are the series numbers, season numbers, titles, directors, writers, and original air dates that appear in more than one season of the TV show?","Какие номера сериала, номера сезонов, названия, режиссеры, сценаристы и даты первоначального эфира, которые появляются в более чем одном сезоне телешоу?",0,,False,1.034013605442177,ru,0.957561194896698,0.9544640779495239,0.9557029247283936,semantic_back_pass,
"Which celebrities have episodes with the maximum viewership, and provide their total number, director, original air date, and viewership count?","Какие знаменитости имеют эпизоды с максимальной аудиторией и предоставляют их общее количество, режиссёра, дату первоначального эфира и количество просмотров?",0,,False,1.1048951048951048,ru,0.9490293860435486,0.8203633427619934,0.8718297600746154,semantic_back_pass,
"What is the difference between the Marginal Ordinary Income Tax Rate for Married Filing Jointly or Qualified Widow(er) and Single filers, and how does it compare for Married Filing Separately?","Какая разница между маргинальной ставкой обычного подоходного налога для совместного подачи заявления в браке или вдова (и) и одиноких подачи заявления, и как она сравнивается для раздельного подачи заявления в браке?",3,"the Marginal Ordinary Income Tax Rate for Married Filing, Married Filing, Single",False,1.1302083333333333,ru,0.8828968405723572,0.8907977938652039,0.8876374125480652,semantic_back_pass,
"What disasters, their respective years, countries affected, scale of disaster, number of people assisted, and nature of help had a focus on either shelter or medical aid, sorted by the number of people assisted in descending order?","Какие бедствия, их возраст, страны, пострадавшие, масштаб бедствия, количество людей, которым оказана помощь, и характер помощи были сосредоточены на жилье или медицинской помощи, сортированные по количеству людей, которым оказана помощь в порядке, который снижается?",0,,False,1.155844155844156,ru,0.9247065186500549,0.9066693186759949,0.9138841986656189,semantic_back_pass,
"For each capital city, what is the average area in square kilometers of their respective voivodeships, listed in descending order of these averages?","Какая для каждого столичного города средняя площадь в квадратных километрах своих соответствующих воеводств, перечисленная в нисходящем порядке этих средних?",0,,False,1.0608108108108107,ru,0.8868127465248108,0.885536253452301,0.8860468506813048,semantic_back_pass,
How many institutions are there for each type and what is the count of each type excluding those with no nickname?,"Сколько учреждений существует для каждого типа и какова их численность, за исключением тех, у кого нет прозвища?",0,,False,0.9824561403508771,ru,0.9397498965263367,0.9647172689437866,0.9547303199768067,semantic_back_pass,
"For each ship, calculate the duration from when it entered service until it was last active, and provide the ship's name.",Для каждого корабля вычислить продолжительность его службы с момента его вступления в эксплуатацию до последней его работы и указать название корабля.,0,,False,1.2396694214876034,ru,0.9330804347991943,0.9219462275505066,0.9263999104499817,semantic_back_pass,
"What are the player's names, positions, schools, hometowns, and MLB draft rounds for players who were drafted in the 1st, 3rd, or 5th round?","Каковы имена игроков, позиции, школы, родные города и раунды MLB для игроков, которые были отобраны в 1-м, 3-м или 5-м раунде?",1,MLB,False,0.9,ru,0.8748478293418884,0.890722393989563,0.8843725681304931,semantic_back_pass,
"List the players, their positions, schools, hometowns, and MLB drafts for those who were drafted in the 1st, 2nd, or 3rd rounds.","Перечислить игроков, их позиции, школы, родные города и драфы МЛБ для тех, кто был зачислен в 1st, 2nd, или 3 раунде.",1,MLB,False,0.9140625,ru,0.6524468064308167,0.9665292501449585,0.8408962726593018,semantic_back_pass,
"Can you count how many players were drafted in the 3rd, 1st, or 2nd round for each position listed in the table?","Можете ли вы подсчитать, сколько игроков было отобрано в 3-м, 1-м или 2-м раунде для каждой позиции, указанной в таблице?",0,,False,1.0803571428571428,ru,0.8702225089073181,0.9027054309844971,0.8897122621536255,semantic_back_pass,
"List the names, positions, schools, hometowns, and MLB drafts of players who were selected in the 1st round, ordered by their draft year in descending order?","Перечислите имена, должности, школы, родные города и чертежи игроков, которые были отобраны в первом раунде, по порядку в порядке их года чертежа?",1,MLB,False,0.9299363057324841,ru,0.7683281898498535,0.7862352728843689,0.7790724396705627,semantic_back_pass,
What are the names of the players listed in the table?,"Каковы имена игроков, перечисленных в таблице?",0,,False,0.8518518518518519,ru,0.9760578870773315,0.9999998807907104,0.9904230833053589,semantic_back_pass,
What is the total number of players from each high school on the 2012 USA Today All-USA high school football team?,Какова общее количество игроков из каждой средней школы в команде футбола США по футболу в 2012 году?,1,2012 USA Today All-USA,False,0.8859649122807017,ru,0.953769862651825,0.8929905295372009,0.9173022627830505,semantic_back_pass,
Could you provide me with the deviations for each year's population of each subdivision compared to their respective average populations?,Можете ли вы дать мне отклонения по количеству населения каждого подразделения по сравнению с их средним населением?,0,,False,0.8467153284671532,ru,0.8245226144790649,0.8725817799568176,0.8533581137657165,semantic_back_pass,
What positions have more than one player listed in the Houston Rockets all-time roster?,Какие позиции имеют более одного игрока в списке всех времен Хьюстон Рокетс?,2,"Houston, Houston Rockets",False,0.8735632183908046,ru,0.926511287689209,0.9752192497253418,0.9557360649108887,semantic_back_pass,
What players were on the Houston Rockets team during the years 1980 and 1981?,Какие игроки были в команде Хьюстон Рокетс в 1980 и 1981 годах?,1,Houston Rockets,False,0.8181818181818182,ru,0.9665297269821167,0.9889242053031921,0.9799664139747619,semantic_back_pass,
What is the count of players for each unique position in the Houston Rockets roster and could you order these counts in descending order?,"Какова численность игроков на каждой уникальной позиции в списке Хьюстон Рокетс и можете ли вы заказать их в порядке, которое снижается?",1,Houston Rockets,False,0.9927007299270073,ru,0.9180848002433777,0.9118767380714417,0.914359962940216,semantic_back_pass,
"Which position appears most frequently in the Houston Rockets all-time roster, and what is the total count of players in that position?","Какая позиция наиболее часто появляется в списке всех времен Хьюстон Рокетс, и каково общее количество игроков в этой позиции?",2,"Houston, Houston Rockets",False,0.9333333333333333,ru,0.9307472109794617,0.9845810532569885,0.9630475163459778,semantic_back_pass,
What duration of time did each player spend playing for the Houston Rockets?,Сколько времени каждый игрок играл в Хьюстон Рокетс?,1,Houston Rockets,False,0.6842105263157895,ru,0.9030086994171143,0.9495182037353516,0.9309144020080566,semantic_back_pass,
"For the grounds active between 1992 and 2003, what are the locations, years, and combined totals of FC and LA matches played?","Какие места, годы и совокупные суммы матчей ФК и Лос-Анджелеса были проведены на площадках, работавших с 1992 по 2003 год?",2,"FC, LA",False,0.976,ru,0.8894064426422119,0.893750011920929,0.8920125842094422,semantic_back_pass,
"What is the actionable insight for each country calculated by multiplying its population with its GDP per capita relative to its GDP and area, sorted in descending order?","Какой практический вклад в развитие каждой страны, рассчитанный путем умножения ее населения на ВВП на душу населения по отношению к ВВП и площади, подредованной в нисходящем порядке?",0,,False,1.076470588235294,ru,0.8074532151222229,0.8154009580612183,0.8122218608856202,semantic_back_pass,
"Could you give me the season, episode number, title, director, and writer for the first episode?","Вы можете дать мне сезон, номер эпизода, название, режиссер и сценарист первого эпизода?",0,,False,0.9166666666666666,ru,0.9728990793228149,0.990609884262085,0.983525562286377,semantic_back_pass,
"What are the institutions, their locations, founding years, types, student enrollments, nicknames, and the year they joined for the entries where the year of joining is either 1988, 1975, 1997, or 1981?","Какие учреждения, их местоположение, годы основания, типы, количество студентов, прозвища и год, в котором они вступили в должность, где год вступления - 1988, 1975, 1997 или 1981 год?",0,,False,0.9108910891089109,ru,0.9473792910575867,0.9275524616241455,0.935483193397522,semantic_back_pass,
"Which artists have multiple entries in the track listing, and what are their respective track numbers, English titles, Japanese titles, romaji titles, and track times?","Какие артисты имеют несколько записей в списке треков, и каковы их соответствующие номера треков, английские названия, японские названия, romaji названия и сроки треков?",2,"English, Japanese",False,1.0119760479041917,ru,0.8542990684509277,0.9144848585128784,0.8904105424880981,semantic_back_pass,
"List the race rounds, circuits, WSC winning teams, GT1 winning teams, GT2 winning teams, and GT3 winning teams for each circuit where the maximum race round has a non-null GT2 winning team.","Перечислите турниры, трассы, победительные команды WSC, победительные команды GT1, победительные команды GT2 и победительные команды GT3 для каждой трассы, где максимальный тур имеет не нулевую победительную команду GT2.",4,"WSC, GT1, GT3, GT2",False,1.164021164021164,ru,0.8916206359863281,0.9177126884460449,0.9072758674621583,semantic_back_pass,
Which themes were released more than once by Canada Post in 2007?,,1,Canada Post,True,,,0.7446166276931763,0.6617466807365417,0.6948946595191956,,semantic_back_review
Could you provide the count of players for each first class team and arrange them from the team with the highest count to the lowest?,Можете ли вы дать количество игроков для каждой команды первого класса и организовать их от команды с самым высоким числом до самого низкого?,0,,False,1.0601503759398496,ru,0.9528489708900452,0.9622071981430054,0.9584639072418213,semantic_back_pass,
What is the total number of players per first-class team that appeared more than once in the West Indies' squad during the 1998 ICC KnockOut Trophy?,"Сколько игроков на команду первого класса, появленную в составе Вест-Индиз в ходе Кубка нокаута ICC 1998 года?",3,"the West Indies', ICC KnockOut Trophy, West Indies'",False,0.7432432432432432,ru,0.8999541401863098,0.8723416328430176,0.8833866357803345,semantic_back_pass,
Which production code corresponds to the episode with the highest number of appearances in season 2?,Какой код соответствует эпизоду с самым большим количеством выступлений в сезоне 2?,0,,False,0.83,ru,0.9354470372200012,0.9048205018043518,0.9170711159706116,semantic_back_pass,
What is the production code of the episode that appears the most times?,"Какой код производства эпизода, который появляется чаще всего?",0,,False,0.8732394366197183,ru,0.9475971460342407,0.6084672212600708,0.7441191911697388,semantic_back_pass,
"Which episode had the most occurrences in Season 4 of New York Undercover, and how many times was it aired?","Какой эпизод был наиболее часто показан в четвертом сезоне ""Нью-Йорк Уинкарверт"" и сколько раз он транслировался?",2,"New York Undercover, Season 4 of New York Undercover",False,1.0560747663551402,ru,0.8822036981582642,0.8093931674957275,0.8385173797607421,semantic_back_pass,
"For each team listed, can you tell me the total number of games they participated in and how many of these were losses?","Каждая команда, в которой мы вычислили, может сказать мне, сколько матчей они сыграли и сколько из них были проиграны?",0,,False,0.9915966386554622,ru,0.9080517292022705,0.865090012550354,0.8822746992111206,semantic_back_pass,
Which team had the highest number of appearances in the game log for the 2007-08 Boston Celtics season?,Какая команда имела наибольшее количество выступлений в журнале игр сезона 2007-08 Бостон Селтикс?,1,Boston Celtics,False,0.9514563106796117,ru,0.8640539646148682,0.9057868719100952,0.8890937089920044,semantic_back_pass,
Which games had a series score of 2-3 and what were their dates and participating teams?,"Какие игры имели рейтинг 2-3 и какие были даты и команды, участвующие в них?",0,,False,0.8636363636363636,ru,0.919806957244873,0.9291778802871704,0.9254295110702514,semantic_back_pass,
Determine the total number of games played and the average record of the Chicago Bulls in the 2007-08 season.,Установление общего количества сыгранных игр и среднего рекорда Чикаго Буллз в сезоне 2007-08.,2,"the Chicago Bulls, Chicago Bulls",False,0.8623853211009175,ru,0.943278968334198,0.8986562490463257,0.9165053367614746,semantic_back_pass,
"What is the average score for each team the Pistons played against during the regular season, expressed as a real number?","Какой средний балл для каждой команды, против которой играли Пистонс в течение регулярного сезона, выраженный в реальном числе?",1,Pistons,False,1.0495867768595042,ru,0.8380259275436401,0.9928107261657715,0.930896806716919,semantic_back_pass,
"What are the playoff games, dates, teams, scores, highest scorers, highest rebounders, highest assistors, locations, and attendance figures for the series 0–1, 0–2, 1–2, 2–3, and 3–3?","Какие были игры плей-офф, даты, команды, результаты, самые высокие гонщики, самые высокие откидыши, самые высокие ассистенты, места и показатели посещаемости серии 01, 02, 12, 23, и 33?",1,0–2,False,1.010928961748634,ru,0.7228428721427917,0.8371754288673401,0.7914424061775207,semantic_back_pass,
Which team had the highest number of games played in the 2007-08 Atlanta Hawks season and what was their game count?,"Какая команда сыграла больше всего игр в сезоне 2007-2008 годов, и сколько было их игр?",1,Atlanta Hawks,False,0.75,ru,0.8052264451980591,0.7924159169197083,0.7975401282310486,semantic_back_pass,
What is the count of games for each unique team mentioned in the game log data?,"Какой показатель игр для каждой уникальной команды, упомянутой в данных дневника игр?",0,,False,1.0759493670886076,ru,0.893642783164978,0.8638131618499756,0.8757450103759765,semantic_back_pass,
What score was recorded on May 5 when the series was 0-2?,"Какой результат был зафиксирован 5 мая, когда серия была 0-2?",0,,False,1.0701754385964912,ru,0.9236114621162415,0.9750481247901917,0.9544734597206115,semantic_back_pass,
"For February games that resulted in losses, what are the dates, visiting teams as the visitor team, score outcomes as the loss outcome, and leading scorers?","Для февральских игр, в результате которых были проигрыши, какие даты, посещающие команды как команда посетителей, результаты забитых и лидирующие бомбардировщики?",0,,False,1.0384615384615385,ru,0.9044813513755798,0.9196904301643372,0.9136067986488343,semantic_back_pass,
What is the average score for each country?,Какой средний балл для каждой страны?,0,,False,0.8604651162790697,ru,0.9447972178459167,0.9929729104042053,0.9737026333808899,semantic_back_pass,
How many times has the author or source been cited who has conducted studies involving more than one country?,"Сколько раз упоминается автор или источник, который проводил исследования, касающиеся более одной страны?",0,,False,0.963302752293578,ru,0.9598199129104614,0.9300342798233032,0.9419485330581665,semantic_back_pass,
"In which year did Morten Frost win Men's Singles and Zheng Yuli win Women's Singles, both ranking first?","В каком году Мортен Фрост выиграл мужской сингл и Чжэн Юли - женский сингл, оба занимая первое место?",3,"Morten Frost, Zheng Yuli, Women's Singles",False,0.9711538461538461,ru,0.8866203427314758,0.9604597687721252,0.9309239983558655,semantic_back_pass,
Which team has the highest number of wins in the NSL Cup according to the given information?,Какая команда имеет наибольшее количество побед в Кубке НСЛ по данной информации?,1,NSL Cup,False,0.8804347826086957,ru,0.9555344581604004,0.9717811942100525,0.9652824997901917,semantic_back_pass,
Determine which episode has aired the most frequently and give the episode's title and the count of its appearances.,"Установьте, какой эпизод транслировался чаще всего, и дайте название эпизода и количество его появлений.",0,,False,0.896551724137931,ru,0.9190092086791992,0.9075317978858948,0.9121227622032165,semantic_back_pass,
Calculate the average length of the production codes in the series where the length of the production code exceeds five characters.,"Вычислить среднюю длину производственных кодов в серии, если длина производственного кода превышает пять символов.",0,,False,0.8702290076335878,ru,0.9435261487960815,0.9825761318206787,0.9669561386108398,semantic_back_pass,
"Find the director who has directed the most episodes, and provide the total number of episodes they have directed.","Найдите режиссера, который режиссировал больше всего эпизодов, и укажите общее количество эпизодов, которые они режиссировали.",0,,False,1.105263157894737,ru,0.9349344968795776,0.9838030934333801,0.964255654811859,semantic_back_pass,
What is the total number of vacancies for each district where the vacator's reason for change was either death or the position became vacant?,"Какова общее количество вакансий в каждом районе, где причина изменения вакансионного лица была либо смертью, либо должность стала вакансией?",0,,False,1.0,ru,0.7903258204460144,0.9477960467338562,0.8848079562187195,semantic_back_pass,
What is the metropolitan area and the count of teams hosted by each metropolitan area when combining data from three identical tables?,"Какова территория и количество команд, размещаемых в каждой области, при сочетании данных из трех идентичных таблиц?",0,,False,0.8656716417910447,ru,0.8169110417366028,0.7099393010139465,0.752727997303009,semantic_back_pass,
Which years had a win-loss record of 1-0 and how many wins were there in each year?,Какие годы имели рекорд побед и поражений 1-0 и сколько побед было в каждом году?,0,,False,0.9759036144578314,ru,0.9766877293586731,0.939605176448822,0.9544381976127625,semantic_back_pass,
"Which years had a mens singles winner named Ville, a womens singles winner named Linda, or a mixed doubles pair named Kristof?","В каком году в одиночном матче мужской команды победила Виль, в одиночном матче женской команды Линда или в смешанной двойной команде Кристоф?",3,"Ville, Linda, Kristof",False,1.126984126984127,ru,0.7195332646369934,0.8059696555137634,0.7713950991630554,semantic_back_pass,
"What is the average power at rpm and the maximum torque at rpm for each engine model, sorted by average power at rpm in descending order?","Какова средняя мощность в минутах вращений и максимальный крутящий момент в минутах вращений для каждой модели двигателя, сортированный по средней мощности в минутах вращений в нисходящем порядке?",0,,False,1.4306569343065694,ru,0.7980473637580872,0.7990824580192566,0.7986684203147888,semantic_back_pass,
"Could you provide me with the dates, winning teams, scores, winning pitchers, losing pitchers, attendances, and locations for every game in the Lone Star series?","Можете ли вы предоставить мне даты, победительные команды, баллы, победители, проигравшие игроки, посещаемость и место для каждого матча в серии Одинокая звезда?",1,Lone Star,False,1.0,ru,0.8600653409957886,0.8891155123710632,0.8774954438209533,semantic_back_pass,
"What are the names of the presidents, their dates of birth, and the ages they were when they took office?","Как называются президенты, как они родились и сколько лет они были, когда вступили в должность?",0,,False,0.9047619047619048,ru,0.9097479581832886,0.9709998369216919,0.9464990854263307,semantic_back_pass,
What are the names and positions of the players picked between pick number 85 and 98 in the 1971 NHL Amateur Draft?,"Каковы имена и позиции игроков, выбранных между выбором 85 и 98 в драфте для любителей НХЛ 1971 года?",2,"NHL, Draft",False,0.8782608695652174,ru,0.8557881712913513,0.9808740019798279,0.9308396697044372,semantic_back_pass,
"How did Nashville Metros perform in terms of regular season rankings, playoff positions, and Open Cup entries throughout their history?","Как Nashville Metros продемонстрировали свои результаты по рейтингу регулярного сезона, позициям плей-офф и вступлениям в Кубок Открытых за всю свою историю?",3,"Nashville, Open Cup, Nashville Metros",False,1.162962962962963,ru,0.9465780854225159,0.9360882043838501,0.9402841567993164,semantic_back_pass,
"For each subject, determine the maximum course offered in the first year and note the subject introduced in the fourth year.","Для каждого предмета определите максимальный курс, предлагаемый в первом году, и отметьте предмет, введенный в четвертом году.",0,,False,1.0161290322580645,ru,0.9474972486495972,0.9669985771179199,0.9591980457305909,semantic_back_pass,
"For each season, provide the title, production code, and difference in U.S. viewership from the season before.","Для каждого сезона укажите название, код производства и разницу в количестве зрителей в США по сравнению с предыдущим сезоном.",1,U.S.,False,1.1454545454545455,ru,0.8851357698440552,0.9405625462532043,0.9183918356895446,semantic_back_pass,
"Which years had entries for both men's singles and women's singles winners, and who were these winners?","В каких годах были заявки на победителей в мужских и женских синглах, и кто были эти победители?",0,,False,0.9320388349514563,ru,0.9082174301147461,0.919506311416626,0.914990758895874,semantic_back_pass,
"For the last five years, list the winners in each of the following categories: men's singles, women's singles, men's doubles, women's doubles, and mixed doubles.","За последние пять лет перечисли победителей в каждой из следующих категорий: мужской одиночный, женский одиночный, мужской двойной, женский двойной и смешанный двойной.",0,,False,1.0434782608695652,ru,0.9057101607322693,0.9345494508743286,0.9230137348175048,semantic_back_pass,
What is the total number of players drafted by the teams between pick numbers 10 and 20?,Сколько игроков было отобрано между 10 и 20 отборами?,0,,False,0.6022727272727273,ru,0.8341663479804993,0.8726673722267151,0.8572669625282288,semantic_back_pass,
"Which years saw mens singles champions, and who were they?",В каком году были чемпионы в одиночном мужском лиге и кто они были?,0,,False,1.1551724137931034,ru,0.8678392767906189,0.9681409597396851,0.9280202865600586,semantic_back_pass,
Which boxer has the highest tally of major titles in their career and how many titles do they have?,Какой боксер имеет наибольшее количество главных титулов в своей карьере и сколько титулов у них есть?,0,,False,1.0303030303030303,ru,0.9741722345352173,0.949015736579895,0.9590783357620238,semantic_back_pass,
Which stations do the trains stop at if they pass through Peterborough East?,"На каких станциях останавливаются поезда, если они проходят через Питерборо Восточный?",1,Peterborough East,False,1.131578947368421,ru,0.8941378593444824,0.9951347708702087,0.9547360062599182,semantic_back_pass,
"What are the episode numbers, titles, directors, and writers for the episodes with production codes ranging from the 4th to the 28th?","Какие номера эпизодов, названия, режиссеры и сценаристы для эпизодов с кодами производства от 4 до 28?",0,,False,0.7669172932330827,ru,0.9398311972618103,0.9818165898323059,0.9650224328041077,semantic_back_pass,
"Based on the data, which director's name corresponds to the maximum number of episodes they have directed?","На основании данных, какое имя режиссера соответствует максимальному количеству эпизодов, которые они режиссировали?",0,,False,1.0943396226415094,ru,0.9448595643043518,0.9868649244308472,0.9700627803802491,semantic_back_pass,
"What are the names of countries, their currencies, and the exchange rates to Euros and US Dollars for Argentina and Uruguay, while excluding currencies used by more than one nation?","Каковы названия стран, их валюты и курс валют в евро и доллары США для Аргентины и Уругвая, при исключении валют, используемых более чем одной страной?",3,"Euros, Argentina, Uruguay",False,0.8342541436464088,ru,0.9607982635498047,0.9828751087188721,0.974044370651245,semantic_back_pass,
"What is the most frequently mentioned note for the Ahmad Yani class ships, and how many times does it appear?","Какая наиболее часто упоминаемая записка для судов класса Яни, Ахмад и сколько раз она появляется?",1,Ahmad Yani,False,0.8990825688073395,ru,0.7386800646781921,0.9727535843849182,0.8791241765022277,semantic_back_pass,
"Which stages saw Evgeni Berzin leading in at least one of the classifications: general classification, points classification, mountains classification, young rider classification, or fast team classification?","На каких этапах Берзин, Евгений Валентинович лидировал по крайней мере в одной из классификаций: общей классификации, классификации очков, горной классификации, классификации молодых гонщиков или классификации быстрых команд?",1,Evgeni Berzin,False,1.0817307692307692,ru,0.8300256729125977,0.8509453535079956,0.8425774812698364,semantic_back_pass,
"What is the maximum number of titles a boxer has won in this list of five division champions, and what is the name of that boxer?",Сколько титулов в списке пяти чемпионов дивизиона выиграл боксер и как его зовут?,0,,False,0.627906976744186,ru,0.8808069229125977,0.8848841190338135,0.8832532405853271,semantic_back_pass,
"For each season, what was the best men's singles player and the worst women's singles player?","Каждый сезон, кто был лучшим мужским игроком в одиночестве и худшим женским игроком в одиночестве?",0,,False,1.053763440860215,ru,0.831000566482544,0.9411336779594421,0.8970804333686828,semantic_back_pass,
"What is the combination of Year, Men's Singles winner, and Women's Singles winner for every record?","Какая комбинация года, победителя мужского и женского синглов для каждого альбома?",2,"Men's Singles, Women's Singles",False,0.8282828282828283,ru,0.8431161642074585,0.8351039886474609,0.83830885887146,semantic_back_pass,
Please list the municipalities along with the count of mountains they have and tell me which municipality tops the list based on the number of mountains.,"Пожалуйста, перечислите муниципалитеты вместе с количеством гор, которые они имеют, и скажите мне, какая муниципалитет возглавляет список на основе количества гор.",0,,False,1.065359477124183,ru,0.9334386587142944,0.9631526470184326,0.9512670516967774,semantic_back_pass,
